x,polynomial,up_atom_sum,residual
0.35499999999999998,-5.2668308481250001,-5.2668308411274749,6.9975252259268927e-09
0.35599999999999998,-5.2620499909120007,-5.2620499846623998,6.2496008368384537e-09
0.35699999999999998,-5.2572688431970001,-5.2572688415019746,1.6950254533298903e-09
0.35799999999999998,-5.252487391312,-5.2524873793976585,1.1914341513374893e-08
0.35899999999999999,-5.2477056215170004,-5.2477056187268483,2.7901521093554038e-09
0.35999999999999999,-5.2429235199999997,-5.2429235153497791,4.6502206529908108e-09
0.36099999999999999,-5.2381410728770001,-5.2381410639591692,8.9178309181647819e-09
0.36199999999999999,-5.233358266192,-5.2333582660349443,1.5705570177715344e-10
0.36299999999999999,-5.2285750859169999,-5.2285750764362264,9.4807734996038562e-09
0.36399999999999999,-5.2237915179519998,-5.2237915135508199,4.4011798649989942e-09
0.36499999999999999,-5.219007548125,-5.2190075449625608,3.1624391994000689e-09
0.36599999999999999,-5.2142231621919999,-5.2142231505722858,1.1619714079813548e-08
0.36699999999999999,-5.2094383458370004,-5.2094383443982171,1.4387833147111451e-09
0.36799999999999999,-5.2046530846719996,-5.2046530776753395,6.9966601401461048e-09
0.36899999999999999,-5.1998673642369999,-5.1998673574822218,6.7547780702170712e-09
0.37,-5.1950811699999999,-5.1950811683862508,1.6137491343215515e-09
0.371,-5.1902944873569998,-5.1902944753423581,1.2014641725954789e-08
0.372,-5.1855073016320006,-5.1855072985558923,3.0761082570052167e-09
0.373,-5.1807195980770002,-5.1807195933836168,4.6933834596529778e-09
0.374,-5.1759313618720002,-5.1759313523901653,9.4818348728153978e-09
0.375,-5.171142578125,-5.1711425781249822,1.7763568394002505e-14
0.376,-5.1663532318719998,-5.1663532223426296,9.5293701818377485e-09
0.377,-5.1615633080769996,-5.1615633033220245,4.7549750803455026e-09
0.378,-5.1567727916320001,-5.1567727884926393,3.1393607713425808e-09
0.379,-5.151981667357,-5.1519816551205198,1.223648027348645e-08
0.38,-5.1471899200000006,-5.147189918329639,1.6703616267932375e-09
0.38100000000000001,-5.1423975342370003,-5.1423975272478266,6.9891736842464525e-09
0.38200000000000001,-5.1376044946719999,-5.1376044873965165,7.275483326907306e-09
0.38300000000000001,-5.132810785837,-5.1328107843169937,1.5200063430143018e-09
0.38400000000000001,-5.1280163921920003,-5.1280163800807923,1.2111208036458265e-08
0.38500000000000001,-5.1232212981250003,-5.1232212947452904,3.379709845319212e-09
0.38600000000000001,-5.1184254879519999,-5.1184254832232918,4.7287080917612911e-09
0.38700000000000001,-5.1136289459170001,-5.1136289358567861,1.006021399518886e-08
0.38800000000000001,-5.1088316561919997,-5.1088316560192935,1.7270629371068935e-10
0.38900000000000001,-5.1040336028770001,-5.1040335933043739,9.572626247233984e-09
0.39000000000000001,-5.0992347699999998,-5.0992347648753968,5.1246029642015856e-09
0.39100000000000001,-5.0944351415169997,-5.0944351384111286,3.1058711158493679e-09
0.39200000000000002,-5.0896347013119998,-5.0896346884433763,1.286862350013962e-08
0.39300000000000002,-5.0848334331969998,-5.0848334312788195,1.9181802812795468e-09
0.39400000000000002,-5.080031320912,-5.0800313139370123,6.9749876985270021e-09
0.39500000000000002,-5.075228348125,-5.0752283403128047,7.8121953350773765e-09
0.39600000000000002,-5.0704244984319997,-5.0704244970193768,1.4126229075372976e-09
0.39700000000000002,-5.0656197553569999,-5.0656197431537775,1.2203222432560779e-08
0.39800000000000002,-5.0608141023519995,-5.0608140986523935,3.6996059549210258e-09
0.39900000000000002,-5.0560075227969996,-5.0560075180435744,4.7534252090031259e-09
0.40000000000000002,-5.0511999999999997,-5.0511999893451245,1.0654875204352265e-08
0.40100000000000002,-5.0463915171969997,-5.0463915168367599,3.6023983795985259e-10
0.40200000000000002,-5.0415820575519996,-5.0415820479406497,9.6113499381544898e-09
0.40300000000000002,-5.0367716041569999,-5.0367715986448252,5.5121747166708701e-09
0.40400000000000003,-5.031960140032,-5.0319601369703681,3.0616318369425244e-09
0.40500000000000003,-5.0271476481250001,-5.0271476346087036,1.3516296526461247e-08
0.40600000000000003,-5.0223341113119995,-5.0223341091292655,2.1827339935498458e-09
0.40700000000000003,-5.0175195123969996,-5.0175195054446373,6.9523622414635611e-09
0.40800000000000003,-5.012703834112,-5.0127038257461622,8.3658378002837708e-09
0.40900000000000003,-5.0078870591170004,-5.007887057826685,1.2903154100740721e-09
0.41000000000000003,-5.0030691699999998,-5.0030691577092536,1.2290746198573288e-08
0.41100000000000003,-4.9982501492770002,-4.9982501452409789,4.0360212949508423e-09
0.41200000000000003,-4.9934299793919994,-4.9934299746229538,4.769045602870392e-09
0.41300000000000003,-4.9886086427169998,-4.9886086314520819,1.1264917887388037e-08
0.41400000000000003,-4.9837861215519998,-4.9837861209882117,5.6378812729462879e-10
0.41500000000000004,-4.9789623981249997,-4.9789623884830725,9.641927256609506e-09
0.41600000000000004,-4.9741374545920003,-4.9741374485990848,5.9929154971882781e-09
0.41699999999999998,-4.9693112730370004,-4.9693112700322697,3.0047306864844359e-09
0.41799999999999998,-4.9644838354720005,-4.9644838212937099,1.4178290541622118e-08
0.41899999999999998,-4.9596551238370008,-4.9596551213751949,2.461805870268563e-09
0.41999999999999998,-4.9548251199999997,-4.9548251130776837,6.9223160537035255e-09
0.42099999999999999,-4.9499938057569999,-4.9499937968223167,8.9346832155001721e-09
0.42199999999999999,-4.945161162832,-4.9451611616783238,1.1536762656305655e-09
0.42299999999999999,-4.9403271728769997,-4.9403271605040446,1.2372955104922312e-08
0.42399999999999999,-4.9354918174720002,-4.9354918130836483,4.3883519040832653e-09
0.42499999999999999,-4.9306550781249996,-4.9306550733478245,4.7771750999459073e-09
0.42599999999999999,-4.9258169362719997,-4.9258169243796956,1.1892304030425294e-08
0.42699999999999999,-4.9209773732770001,-4.9209773724934944,7.8350570476004577e-10
0.42799999999999999,-4.9161363704319996,-4.9161363607635806,9.6684189543339016e-09
0.42899999999999999,-4.911293908957,-4.9112939024389419,6.5180580932633347e-09
0.42999999999999999,-4.9064499700000006,-4.9064499670635291,2.9364715103952221e-09
0.43099999999999999,-4.9016045346370003,-4.9016045197813547,1.4855645602551704e-08
0.432,-4.8967575838719997,-4.8967575811124027,2.7595969953608801e-09
0.433,-4.891909098637,-4.8919090917522885,6.8847114675918419e-09
0.434,-4.8870590597919996,-4.8870590502707252,9.5212744355421819e-09
0.435,-4.8822074481250004,-4.8822074471222621,1.0027383368083065e-09
0.436,-4.8773542443520004,-4.8773542319007435,1.2451256914403075e-08
0.437,-4.8724994291170001,-4.8724994243586393,4.7583608164813995e-09
0.438,-4.8676429829919998,-4.8676429782195161,4.7724837415330512e-09
0.439,-4.8627848864769998,-4.8627848739431574,1.2533842408402052e-08
0.44,-4.85792512,-4.857925118981635,1.0183649479245105e-09
0.441,-4.8530636639170002,-4.8530636542295387,9.6874614996522723e-09
0.442,-4.848200498512,-4.848200491453432,7.058567952356043e-09
0.443,-4.8433356039969997,-4.8433356011421962,2.8548035047037956e-09
0.44400000000000001,-4.8384689605119995,-4.8384689452502041,1.5261795383025856e-08
0.44500000000000001,-4.8336005481250002,-4.8336005450501824,3.0748177337613924e-09
0.44600000000000001,-4.8287303468319998,-4.828730339993661,6.8383387841208787e-09
0.44700000000000001,-4.8238583365570005,-4.8238583264327781,1.0124222349361389e-08
0.44800000000000001,-4.8189844971519999,-4.8189844963146902,8.3730977706863996e-10
0.44900000000000001,-4.8141088083970001,-4.8141087958738185,1.2523181602830391e-08
0.45000000000000001,-4.8092312499999998,-4.8092312448546695,5.1453303839821274e-09
0.45100000000000001,-4.8043518015969999,-4.804351796839148,4.7578518902469114e-09
0.45200000000000001,-4.7994704427519999,-4.7994704295606709,1.3191328918082945e-08
0.45300000000000001,-4.7945871529569999,-4.7945871516847953,1.2722045639179669e-09
0.45400000000000001,-4.7897019116320001,-4.7897019019336868,9.6983132635841685e-09
0.45500000000000002,-4.7848146981250004,-4.7848146905085427,7.6164576867654432e-09
0.45600000000000002,-4.7799254917119995,-4.7799254889526139,2.7593856088969915e-09
0.45700000000000002,-4.7750342715969998,-4.7750342562142905,1.5382709328548572e-08
0.45800000000000002,-4.7701410169119995,-4.7701410135062616,3.4057379139085242e-09
0.45900000000000002,-4.7652457067169998,-4.7652456999331942,6.7838055173297107e-09
0.46000000000000002,-4.7603483200000003,-4.7603483092569201,1.0743080203212685e-08
0.46100000000000002,-4.7554488356769999,-4.7554488350222295,6.5477046007345052e-10
0.46200000000000002,-4.750547232592,-4.7505472200025904,1.2589409514873751e-08
0.46300000000000002,-4.7456434895170005,-4.7456434839669628,5.5500377627026865e-09
0.46400000000000002,-4.7407375851519999,-4.7407375804192844,4.7327155527909781e-09
0.46500000000000002,-4.7358294981249998,-4.7358294842599129,1.3865086856412745e-08
0.46600000000000003,-4.7309192069920005,-4.7309192054496636,1.5423369248424024e-09
0.46700000000000003,-4.7260066902369999,-4.7260066805326444,9.7043555413733884e-09
0.46800000000000003,-4.7210919262719999,-4.7210919180794582,8.1925417561024005e-09
0.46900000000000003,-4.7161748934369996,-4.7161748907856857,2.6513138351447196e-09
0.47000000000000003,-4.7112555700000005,-4.7112555544994343,1.550056616395068e-08
0.47100000000000003,-4.7063339341569996,-4.7063339304034271,3.7535725638804252e-09
0.47200000000000003,-4.7014099640319991,-4.7014099572871828,6.7448162610617146e-09
0.47300000000000003,-4.6964836376769998,-4.6964836262990453,1.1377954578506433e-08
0.47400000000000003,-4.6915549330720001,-4.6915549326178638,4.5413628413371043e-10
0.47500000000000003,-4.6866238281250006,-4.6866238154749453,1.2650055225549295e-08
0.47600000000000003,-4.6816903006719999,-4.6816902947011112,5.970888672379715e-09
0.47700000000000004,-4.6767543284769992,-4.6767543237825633,4.6944359510803224e-09
0.47800000000000004,-4.6718158892320005,-4.6718158746794627,1.4552537841439062e-08
0.47900000000000004,-4.6668749605570001,-4.6668749587272309,1.8297692250257569e-09
0.47999999999999998,-4.6619315199999996,-4.6619315102993131,9.7006864763216072e-09
0.48099999999999998,-4.6569855450370001,-4.6569855362534494,8.7835507756039988e-09
0.48199999999999998,-4.6520370130720003,-4.6520370105450608,2.526939546498852e-09
0.48299999999999998,-4.6470859014370003,-4.6470858858249526,1.561204765465618e-08
0.48399999999999999,-4.6421321873919998,-4.642132183271654,4.1203458422955919e-09
0.48499999999999999,-4.6371758481250005,-4.6371758413514836,6.7735168585159045e-09
0.48599999999999999,-4.6322168607520009,-4.6322168487229884,1.2029012452785537e-08
0.48699999999999999,-4.6272552023170004,-4.6272552020803666,2.3663382364702557e-10
0.48799999999999999,-4.6222908497919999,-4.6222908370869096,1.2705090313147593e-08
0.48899999999999999,-4.6173237800770002,-4.6173237736674162,6.4095839746869387e-09
0.48999999999999999,-4.61235397,-4.6123539653555081,4.644491902183745e-09
0.49099999999999999,-4.6073813963169998,-4.6073813810605824,1.5256417462694571e-08
0.49199999999999999,-4.6024060357120007,-4.602406033576516,2.1354846779786385e-09
0.49299999999999999,-4.5974278647969999,-4.5974278551073455,9.6896544121705119e-09
0.49399999999999999,-4.5924468601120001,-4.5924468507198108,9.3921892485582248e-09
0.495,-4.5874629981249999,-4.5874629957359758,2.3890240896662363e-09
0.496,-4.5824762552320006,-4.5824762395112515,1.572074914690802e-08
0.497,-4.5774866077570007,-4.5774866032526198,4.5043808682976305e-09
0.498,-4.572494031952,-4.5724940251593535,6.7926464453194058e-09
0.499,-4.5674985039969993,-4.5674984912999701,1.2697029205810395e-08
0.5,-4.5625,-4.5624999999997602,2.3980817331903381e-13
0.501,-4.5574984959970006,-4.5574984832441521,1.2752848554953289e-08
0.502,-4.5524939679519996,-4.5524939610864994,6.8655001683737282e-09
0.503,-4.5474863917569994,-4.5474863871771998,4.5797996506280469e-09
0.504,-4.542475743232,-4.5424757272574121,1.5974587874723056e-08
0.505,-4.537461998125,-4.5374619956673738,2.4576261026254542e-09
0.50600000000000001,-4.5324451321119996,-4.5324451224420246,9.6699750429252163e-09
0.50700000000000001,-4.527425120797,-4.5274251107785641,1.0018435858683006e-08
0.50800000000000001,-4.5224019397120001,-4.5224019374781035,2.2338966232382518e-09
0.50900000000000001,-4.5173755643169997,-4.5173755484941029,1.5822896770600892e-08
0.51000000000000001,-4.5123459700000002,-4.5123459650938003,4.9061998907973248e-09
0.51100000000000001,-4.5073131320769999,-4.50731312527566,6.8013399356914306e-09
0.51200000000000001,-4.502277025792,-4.5022770124114073,1.3380592633893684e-08
0.51300000000000001,-4.4972376263170002,-4.4972376260627263,2.5427393524068975e-10
0.51400000000000001,-4.4921949087519994,-4.4921948959586553,1.2793344161821096e-08
0.51500000000000001,-4.4871488481249999,-4.4871488407858262,7.3391737132055823e-09
0.51600000000000001,-4.4820994193920001,-4.4820994148896824,4.5023176298286671e-09
0.51700000000000002,-4.477046597437,-4.4770465807286106,1.6708389338759844e-08
0.51800000000000002,-4.4719903570720003,-4.4719903542740687,2.7979316641335572e-09
0.51900000000000002,-4.466930673037,-4.466930663395873,9.6411270078533562e-09
0.52000000000000002,-4.4618675200000002,-4.4618675093387257,1.0661274529866205e-08
0.52100000000000002,-4.4568008725570003,-4.4568008704946545,2.0623458496515923e-09
0.52200000000000002,-4.4517307052320003,-4.4517306893113009,1.5920699425464591e-08
0.52300000000000002,-4.4466569924769992,-4.4466569871505923,5.3264068711200707e-09
0.52400000000000002,-4.4415797086720001,-4.4415797018748888,6.7971113182352383e-09
0.52500000000000002,-4.436498828125,-4.4364988140456383,1.407936167652224e-08
0.52600000000000002,-4.4314143250719997,-4.4314143245439714,5.2802828776066235e-10
0.52700000000000002,-4.4263261736769994,-4.4263261608490057,1.2827993778330438e-08
0.52800000000000002,-4.4212343480319998,-4.4212343402006224,7.8313773244076401e-09
0.52900000000000003,-4.4161388221570004,-4.4161388177455159,4.411484511024355e-09
0.53000000000000003,-4.4110395699999998,-4.4110395525430306,1.7456969203522021e-08
0.53100000000000003,-4.405936565437,-4.4059365622782449,3.1587550353151528e-09
0.53200000000000003,-4.4008297822719999,-4.4008297726687706,9.6032293228631715e-09
0.53300000000000003,-4.3957191942369995,-4.3957191829150162,1.132198335085377e-08
0.53400000000000003,-4.3906047749920001,-4.3906047731184774,1.8735226703370245e-09
0.53500000000000003,-4.3854864981249992,-4.3854864821117951,1.6013204096054778e-08
0.53600000000000003,-4.3803643371519998,-4.3803643313864633,5.7655364926745278e-09
0.53700000000000003,-4.3752382655169999,-4.3752382587352097,6.7817902404954111e-09
0.53800000000000003,-4.3701082565919993,-4.3701082417964594,1.4795539904355337e-08
0.53900000000000003,-4.3649742836770002,-4.3649742828578102,8.1919004912833771e-10
0.54000000000000004,-4.3598363199999994,-4.359836307145188,1.2854811437534863e-08
0.54100000000000004,-4.3546943387169996,-4.3546943302977619,8.4192377514114014e-09
0.54200000000000004,-4.3495483129119998,-4.3495483086064235,4.3055763399024727e-09
0.54300000000000004,-4.3443982155969998,-4.3443981973768517,1.822014805696881e-08
0.54400000000000004,-4.3392440197119999,-4.3392440161767434,3.535256531961295e-09
0.54500000000000004,-4.3340856981249996,-4.3340856885704158,9.5545837908161957e-09
0.54600000000000004,-4.3289232236319997,-4.3289232116340228,1.1997976834265955e-08
0.54700000000000004,-4.3237565689570001,-4.3237565672909204,1.6660797186318632e-09
0.54800000000000004,-4.3185857067519997,-4.3185856906533084,1.6098691268950915e-08
0.54900000000000004,-4.3134106095969997,-4.3134106033755213,6.2214784435354886e-09
0.55000000000000004,-4.3082312500000004,-4.3082312432447871,6.7552132776427243e-09
0.55100000000000005,-4.3030476003969991,-4.3030475848695682,1.5527430896611349e-08
0.55200000000000005,-4.297859633152,-4.2978596320227993,1.1292007329188891e-09
0.55300000000000005,-4.2926673205569994,-4.2926673076827928,1.2874206589685855e-08
0.55400000000000005,-4.2874706348319993,-4.2874706257805135,9.0514857831180962e-09
0.55500000000000005,-4.282269548124999,-4.2822695439403633,4.1846357490271657e-09
0.55600000000000005,-4.2770640325119995,-4.2770640135148392,1.8997160289302428e-08
0.55700000000000005,-4.2718540599969996,-4.2718540560641109,3.9328886813905228e-09
0.55800000000000005,-4.2666396025119999,-4.2666395930154311,9.4965688646198032e-09
0.55900000000000005,-4.2614206319169998,-4.2614206192250954,1.2691904416328725e-08
0.56000000000000005,-4.2561971199999995,-4.2561971185601992,1.4398002790017017e-09
0.56100000000000005,-4.2509690384769998,-4.2509690222983139,1.6178685946499627e-08
0.56200000000000006,-4.2457363589919996,-4.2457363522949363,6.6970633483265374e-09
0.56300000000000006,-4.2404990531169995,-4.2404990464029444,6.7140550896738205e-09
0.56400000000000006,-4.2352570923519997,-4.2352570760783239,1.6273675740308136e-08
0.56500000000000006,-4.2300104481250003,-4.2300104466669053,1.4580949780906849e-09
0.56600000000000006,-4.2247590917920004,-4.2247590789085381,1.288346229699755e-08
0.56700000000000006,-4.2195029946369997,-4.21950298493711,9.6998897802791362e-09
0.56800000000000006,-4.2142421278719997,-4.2142421238265317,4.0454679606227728e-09
0.56900000000000006,-4.2089764626369996,-4.2089764431795329,1.9457466748917795e-08
0.57000000000000006,-4.2037059699999997,-4.2037059656511655,4.3488341816555476e-09
0.57100000000000006,-4.1984306209569997,-4.1984306115296759,9.4273238104847223e-09
0.57200000000000006,-4.1931503864320003,-4.1931503730302992,1.3401701082216277e-08
0.57300000000000006,-4.1878652372770002,-4.1878652360826614,1.1943388500412766e-09
0.57400000000000007,-4.1825751442720005,-4.1825751280198142,1.6252186263443491e-08
0.57500000000000007,-4.1772800781249995,-4.1772800709346791,7.1903203391343595e-09
0.57600000000000007,-4.1719800094719997,-4.1719800028134317,6.6585679192598946e-09
0.57699999999999996,-4.1666749088770008,-4.1666748918413399,1.7035660881958847e-08
0.57799999999999996,-4.1613647468320005,-4.1613647450242732,1.8077273011840589e-09
0.57899999999999996,-4.1560494937570009,-4.1560494808721504,1.2884850519867541e-08
0.57999999999999996,-4.1507291200000003,-4.1507291096333798,1.0366620450952269e-08
0.58099999999999996,-4.1454035958370001,-4.1454035919466428,3.8903573695847626e-09
0.58199999999999996,-4.1400728914720002,-4.1400728718842705,1.9587729660486275e-08
0.58299999999999996,-4.1347369770369999,-4.1347369722535365,4.7834634031573842e-09
0.58399999999999996,-4.1293958225920004,-4.1293958132451527,9.3468477402325334e-09
0.58499999999999996,-4.1240493981250008,-4.124049383996085,1.4128915815092569e-08
0.58599999999999997,-4.1186976735520009,-4.118697672623683,9.2831786702163299e-10
0.58699999999999997,-4.1133406187170003,-4.1133406023992531,1.6317747153493656e-08
0.58799999999999997,-4.1079782033920003,-4.1079781956892374,7.7027628719861241e-09
0.58899999999999997,-4.1026103972770001,-4.1026103906869791,6.590020973362698e-09
0.58999999999999997,-4.0972371700000005,-4.0972371521861213,1.7813879260586418e-08
0.59099999999999997,-4.0918584911169997,-4.091858488941198,2.1758017609840863e-09
0.59199999999999997,-4.0864743301119999,-4.0864743172346021,1.2877397814747837e-08
0.59299999999999997,-4.0810846563969996,-4.0810846453445135,1.105248603749942e-08
0.59399999999999997,-4.0756894393120007,-4.0756894355936311,3.7183696122156107e-09
0.59499999999999997,-4.0702886481250005,-4.0702886284113875,1.9713612964267213e-08
0.59599999999999997,-4.0648822520319996,-4.0648822467955927,5.2364068636734373e-09
0.59699999999999998,-4.0594702201570003,-4.059470210876885,9.2801153428467842e-09
0.59799999999999998,-4.0540525215520002,-4.0540525066798399,1.4872160392087608e-08
0.59899999999999998,-4.0486291251969995,-4.0486291245560428,6.4095662111185447e-10
0.59999999999999998,-4.0432000000000006,-4.0431999836224506,1.6377549982848905e-08
0.60099999999999998,-4.0377651147970006,-4.0377651065634677,8.2335329665284007e-09
0.60199999999999998,-4.0323244383520001,-4.0323244318455185,6.5064815757409633e-09
0.60299999999999998,-4.026877939357,-4.0268779207515131,1.8605486928890969e-08
0.60399999999999998,-4.0214255864320005,-4.0214255838685329,2.563467660365859e-09
0.60499999999999998,-4.0159673481250007,-4.015967335265751,1.2859249665098105e-08
0.60599999999999998,-4.0105031929120001,-4.0105031811587999,1.1753200190867119e-08
0.60699999999999998,-4.0050330891970001,-4.0050330856696439,3.5273561849180624e-09
0.60799999999999998,-3.999557005312,-3.9995569854792734,1.9832726572133197e-08
0.60899999999999999,-3.9940749095169998,-3.9940749038068217,5.7101781081314584e-09
0.60999999999999999,-3.9885867700000004,-3.9885867607203482,9.2796521578009106e-09
0.61099999999999999,-3.9830925548770004,-3.9830925392450127,1.5631987704267658e-08
0.61199999999999999,-3.9775922321919999,-3.9775922318610104,3.3098945806386837e-10
0.61299999999999999,-3.9720857699170002,-3.9720857534877911,1.6429209104273923e-08
0.61399999999999999,-3.9665731359520002,-3.9665731271690983,8.7829019612684078e-09
0.61499999999999999,-3.9610542981249997,-3.9610542917174185,6.407581132350515e-09
0.61599999999999999,-3.9555292241919999,-3.9555292047791113,1.9412888629943836e-08
0.61699999999999999,-3.9499978818370001,-3.9499978788654335,2.971566548382043e-09
0.61799999999999999,-3.9444602386720002,-3.9444602258400416,1.2831958606795979e-08
0.61899999999999999,-3.938916262237,-3.9389162497634214,1.2473578614446978e-08
0.62,-3.93336592,-3.933365916681856,3.3181439818008585e-09
0.621,-3.9278091793570002,-3.927809159409982,1.9947018259358629e-08
0.622,-3.9222460076320003,-3.9222460014297313,6.2022689206742143e-09
0.623,-3.9166763720769997,-3.9166763628112489,9.2657508332649741e-09
0.624,-3.9111002398719998,-3.9111002234631957,1.6408804093259732e-08
0.625,-3.905517578125,-3.9055175781253997,-3.9968028886505635e-13
0.626,-3.8999283538720002,-3.8999283373999605,1.6472039732207122e-08
0.627,-3.8943325340770003,-3.8943325247262655,9.350734853086351e-09
0.628,-3.888730085632,-3.8887300793406472,6.291352772080927e-09
0.629,-3.883120975357,-3.8831209551223038,2.023469614087503e-08
0.63,-3.8775051700000001,-3.8775051666007152,3.3992848536001929e-09
0.63100000000000001,-3.8718826362369998,-3.8718826234432004,1.2793799353261193e-08
0.63200000000000001,-3.8662533406719999,-3.8662533274597726,1.3212227312209279e-08
0.63300000000000001,-3.8606172498369999,-3.860617246748745,3.0882549850730356e-09
0.63400000000000001,-3.8549743301919999,-3.8549743101373179,2.0054681915127048e-08
0.63500000000000001,-3.8493245481250002,-3.8493245414102457,6.7147545301793343e-09
0.63600000000000001,-3.8436678699519997,-3.8436678607128791,9.2391205797071052e-09
0.63700000000000001,-3.8380042619169998,-3.8380042447160077,1.7200992186161557e-08
0.63800000000000001,-3.8323336901919998,-3.8323336898378213,3.5417846433460909e-10
0.63900000000000001,-3.8266561208769998,-3.8266561043697989,1.6507200939486211e-08
0.64000000000000001,-3.8209715199999996,-3.8209715100628001,9.9371995077035535e-09
0.64100000000000001,-3.8152798535170001,-3.8152798473583216,6.1586784561029617e-09
0.64200000000000002,-3.809581087312,-3.8095810662413738,2.1070626132768666e-08
0.64300000000000002,-3.8038751871969998,-3.8038751833503457,3.8466541063542081e-09
0.64400000000000002,-3.7981621189119998,-3.7981621061672026,1.2744797217578707e-08
0.64500000000000002,-3.7924418481249997,-3.7924418341586512,1.3966348522131966e-08
0.64600000000000002,-3.7867143404319998,-3.7867143375926315,2.839368296037037e-09
0.64700000000000002,-3.7809795613569999,-3.7809795412004896,2.0156510238678038e-08
0.64800000000000002,-3.7752374763519998,-3.7752374691053125,7.2466872502729984e-09
0.64900000000000002,-3.7694880507969999,-3.7694880416008041,9.1961958048614179e-09
0.65000000000000002,-3.7637312500000002,-3.7637312319913128,1.8008687430182135e-08
0.65100000000000002,-3.7579670391970001,-3.7579670384676458,7.2935435468934884e-10
0.65200000000000002,-3.7521953835519994,-3.7521953670188397,1.6533159730158786e-08
0.65300000000000002,-3.7464162481569998,-3.7464162376147758,1.054222398266802e-08
0.65400000000000003,-3.7406295980320001,-3.7406295920231267,6.0088733988550302e-09
0.65500000000000003,-3.7348353981249995,-3.7348353762041762,2.1920823378707155e-08
0.65600000000000003,-3.7290336133119997,-3.7290336089965073,4.3154924078692147e-09
0.65700000000000003,-3.7232242083969997,-3.7232241957142174,1.2682782379869195e-08
0.65800000000000003,-3.7174071481119997,-3.717407133373559,1.4738440690109655e-08
0.65900000000000003,-3.7115823971170001,-3.7115823945502022,2.5667978853505247e-09
0.66000000000000003,-3.7057499199999997,-3.7057498997489766,2.0251023080675168e-08
0.66100000000000003,-3.699909681277,-3.6999096734788592,7.7981407997640417e-09
0.66200000000000003,-3.6940616453919999,-3.6940616362529268,9.1390730538876142e-09
0.66300000000000003,-3.6882057767169996,-3.6882057578856959,1.8831303627564466e-08
0.66400000000000003,-3.6823420395519997,-3.6823420384283221,1.1236775954159839e-09
0.66500000000000004,-3.6764703981249998,-3.6764703815759536,1.6549046133462753e-08
0.66600000000000004,-3.670590816592,-3.6705908053480836,1.1243916464565018e-08
0.66700000000000004,-3.6647032590370001,-3.6647032531974233,5.8395768220975697e-09
0.66800000000000004,-3.6588076894719999,-3.6588076666877076,2.2784292230682013e-08
0.66900000000000004,-3.6529040718369998,-3.652904067033945,4.8030548427391295e-09
0.67000000000000004,-3.64699237,-3.6469923573912864,1.2608713628736723e-08
0.67100000000000004,-3.6410725477569996,-3.6410725322297774,1.552722217468272e-08
0.67200000000000004,-3.6351445688319997,-3.6351445665591351,2.2728645632241751e-09
0.67300000000000004,-3.6292083968769999,-3.6292083765390313,2.0337968642536453e-08
0.67400000000000004,-3.6232639954719996,-3.623263987102689,8.3693105779047983e-09
0.67500000000000004,-3.617311328125,-3.6173113190563404,9.0686596010414178e-09
0.67600000000000005,-3.6113503582719995,-3.6113503386005017,1.9671497764051082e-08
0.67700000000000005,-3.6053810492769998,-3.6053810477361652,1.5408345710454796e-09
0.67800000000000005,-3.5994033644319998,-3.5994033478754561,1.6556543691592651e-08
0.67900000000000005,-3.5934172669569993,-3.5934172549654391,1.1991560189272832e-08
0.68000000000000005,-3.5874227199999997,-3.5874227143477548,5.6522448943496784e-09
0.68100000000000005,-3.5814196866369996,-3.5814196629753461,2.366165352540861e-08
0.68200000000000005,-3.5754081298719997,-3.5754081245592837,5.3127160448696031e-09
0.68300000000000005,-3.5693880126369999,-3.5693880001145568,1.252244308247441e-08
0.68400000000000005,-3.5633592977919997,-3.5633592814579025,1.6334097185932706e-08
0.68500000000000005,-3.5573219481249998,-3.5573219461682597,1.9567401032816178e-09
0.68600000000000005,-3.551275926352,-3.5512759059340504,2.0417949553319659e-08
0.68700000000000006,-3.5452211951169996,-3.5452211861562701,8.9607294917470881e-09
0.68800000000000006,-3.5391577169919994,-3.5391577080121883,8.9798111169159256e-09
0.68900000000000006,-3.5330854544769998,-3.533085433951312,2.0525687816075333e-08
0.69000000000000006,-3.5270043699999998,-3.5270043680212875,1.9787123051173694e-09
0.69100000000000006,-3.5209144259169998,-3.5209144093641482,1.6552851533901958e-08
0.69200000000000006,-3.5148155845119993,-3.5148155717561527,1.2755846601208987e-08
0.69300000000000006,-3.5087078079969998,-3.5087078025521272,5.4448725528288833e-09
0.69400000000000006,-3.5025910585119999,-3.5025910343353042,2.4176695756494837e-08
0.69500000000000006,-3.4964652981249995,-3.4964652922815431,5.8434563854348198e-09
0.69600000000000006,-3.4903304888319995,-3.4903304764087375,1.2423261974703337e-08
0.69700000000000006,-3.4841865925569997,-3.484186575399228,1.7157771647902109e-08
0.69800000000000006,-3.4780335711519998,-3.478033569534742,1.6172578831685769e-09
0.69900000000000007,-3.4718713863969999,-3.4718713659067637,2.0490236174453003e-08
0.70000000000000007,-3.4656999999999996,-3.4656999904292372,9.5707624048202433e-09
0.70100000000000007,-3.4595193735969998,-3.4595193647218418,8.8751579419010795e-09
0.70200000000000007,-3.4533294687519995,-3.4533294473573544,2.1394645166594728e-08
0.70300000000000007,-3.4471302469569993,-3.4471302445185978,2.438401480731045e-09
0.70399999999999996,-3.4409216696320004,-3.4409216530937989,1.6538201474958214e-08
