theta,Q_direct,Q_fourier_4,Q_first_harmonic,abs_error,tail_bound
0.599221789883,-1.6404439400498699838656114072,-1.64044394008829343895337963727,-1.64044394008619736903351621824,3.84234550878e-11,4.15973577568e-56
0.603112840467,-1.64044383892776259884915943535,-1.6404438389660825627846378834,-1.64044383896410663246977783668,3.83199639355e-11,4.18223460537e-56
0.607003891051,-1.64044373712154822331019083362,-1.6404437371597649748402693251,-1.64044373715791390735930531834,3.82167515301e-11,4.20485512484e-56
0.610894941634,-1.64044363469207512091805734412,-1.64044363473018893803883854976,-1.64044363472846715815071023423,3.81138171208e-11,4.22759799228e-56
0.614785992218,-1.64044353170056407506026058701,-1.64044353173857523501908221007,-1.64044353173698685843589824123,3.80111599588e-11,4.25046386943e-56
0.618677042802,-1.6404434282085717976026697118,-1.64044342824648057690012124453,-1.64044342824502940044902254404,3.79087792975e-11,4.27345342161e-56
0.622568093385,-1.64044332427795413682395691309,-1.64044332431576081121589094808,-1.64044332431445030376317224077,3.78066743919e-11,4.29656731776e-56
0.626459143969,-1.64044321997082910657383579265,-1.64044322000853395107337393252,-1.64044322000736724523255841912,3.77048444995e-11,4.3198062304e-56
0.630350194553,-1.64044311534953975869760003804,-1.6404431153871430475771333919,-1.64044311538612293222082153455,3.76032888795e-11,4.34317083573e-56
0.634241245136,-1.64044301047661692096153475327,-1.64044301051411892775471905019,-1.64044301051324784134811105402,3.75020067932e-11,4.36666181357e-56
0.63813229572,-1.64044290541474182271951549341,-1.64044290545214282022326081174,-1.64044290545142284499528830538,3.74009975037e-11,4.39027984744e-56
0.642023346304,-1.64044280022670863070073922569,-1.64044280026400889097719437621,-1.64044280026344174794319451995,3.73002602765e-11,4.41402562455e-56
0.645914396887,-1.64044269497538691727420785107,-1.64044269501258671165273941528,-1.64044269501217375650056919569,3.71997943785e-11,4.43789983583e-56
0.649805447471,-1.64044258972368408362620450009,-1.64044258976078368270537052772,-1.64044258976052590255479503236,3.70995990792e-11,4.46190317593e-56
0.653696498054,-1.64044248453450776033308279368,-1.64044248457150743398260118425,-1.64044248457140544502570214809,3.69996736495e-11,4.48603634329e-56
0.657587548638,-1.64044237947072820780625724081,-1.64044237950762822516896883628,-1.64044237950768227119721376037,3.69000173627e-11,4.5103000401e-56
0.661478599222,-1.64044227459514073904576617473,-1.64044227463194136853959255445,-1.64044227463215132036108528454,3.68006294938e-11,4.53469497235e-56
0.665369649805,-1.64044216997042818720389144222,-1.64044217000712969652378744979,-1.64044217000749505227209315765,3.67015093199e-11,4.55922184987e-56
0.669260700389,-1.64044206565912344035795700374,-1.64044206569572609647785800209,-1.64044206569624598281166434929,3.66026561199e-11,4.5838813863e-56
0.673151750973,-1.64044196172357206594536628063,-1.64044196176007613512013018781,-1.64044196176074930931087691425,3.65040691748e-11,4.60867429916e-56
0.677042801556,-1.64044185822589504710729673358,-1.64044185826230079487464080227,-1.64044185826312564777712752673,3.64057477673e-11,4.63360130985e-56
0.68093385214,-1.6404417552279516533111398324,-1.64044175526425934449357222815,-1.64044175526523390439244343889,3.63076911824e-11,4.65866314366e-56
0.684824902724,-1.64044165279130246737266996497,-1.6404416528275123660794161292,-1.64044165282863430340232875854,3.62098987067e-11,4.68386052982e-56
0.688715953307,-1.64044155097717259103612858542,-1.64044155101328496066505242497,-1.64044155101455159355125960387,3.61123696289e-11,4.70919420148e-56
0.692607003891,-1.64044144984641505104958133454,-1.6404414498824301542891012266,-1.64044144988383845500014111595,3.60151032395e-11,4.73466489578e-56
0.696498054475,-1.64044134945947442765098021373,-1.64044134949539252648197985509,-1.64044134949693912863914542742,3.5918098831e-11,4.76027335383e-56
0.700389105058,-1.6404412498763507271737484619,-1.64044124991217208287148256147,-1.64044124991385328950277192122,3.58213556977e-11,4.78602032076e-56
0.704280155642,-1.64044115115656352040489199084,-1.64044115119228839354088684189,-1.64044115119410018591819864341,3.5724873136e-11,4.81190654572e-56
0.708171206226,-1.64044105335911636809457450293,-1.64044105339474501853852343606,-1.64044105339668306578397301587,3.56286504439e-11,4.83793278193e-56
0.712062256809,-1.64044095654246155488407483627,-1.64044095657799424180572855725,-1.64044095658005391124412189215,3.55326869217e-11,4.86409978665e-56
0.715953307393,-1.64044086076446515275178654098,-1.64044086079990213462283837718,-1.64044086080207850285555734547,3.54369818711e-11,4.89040832128e-56
0.719844357977,-1.64044076608237243486131715843,-1.6404407661177139694572832397,-1.64044076612000183413111121067,3.5341534596e-11,4.91685915129e-56
0.72373540856,-1.64044067255277366045003994156,-1.6404406725880200048521343071,-1.64044067259041389709488994964,3.52463444021e-11,4.94345304634e-56
0.727626459144,-1.64044058023157025124632286446,-1.64044058026672166184332752419,-1.64044058026921585933658075038,3.5151410597e-11,4.97019078022e-56
0.731517509728,-1.64044048917394137960092643046,-1.64044048920899811209105637724,-1.64044048921158665274867750202,3.50567324901e-11,4.9970731309e-56
0.735408560311,-1.64044039943431098835538982249,-1.64044039946927329774815304541,-1.64044039947194999396799801415,3.49623093928e-11,5.02410088059e-56
0.739299610895,-1.64044031106631526207767143014,-1.64044031110118340269572389367,-1.64044031110394185615038850314,3.48681406181e-11,5.0512748157e-56
0.743190661479,-1.64044022412277056919262680756,-1.64044022415754479467362244899,-1.64044022416037841160490981801,3.4774225481e-11,5.07859572691e-56
0.747081712062,-1.64044013865564189410589868395,-1.64044013869032245740433441589,-1.64044013869322446438487596083,3.46805632984e-11,5.10606440917e-56
0.750972762646,-1.64044005471601177823959789127,-1.64044005475059893162865364926,-1.64044005475356239175300710087,3.45871533891e-11,5.13368166173e-56
0.75486381323,-1.64043997235404978849695749895,-1.6404399723885437835703313233,-1.64043997239156161303685275227,3.44939950734e-11,5.16144828817e-56
0.758754863813,-1.64043989161898253144054228307,-1.64043989165338361911428046291,-1.64043989165644860415813315632,3.44010876737e-11,5.18936509641e-56
0.762645914397,-1.64043981255906423108085388806,-1.6404398125933726615951761664,-1.64043981259647747573199987064,3.43084305143e-11,5.21743289874e-56
0.766536964981,-1.64043973522154788789238649016,-1.64043973525576391081350636484,-1.64043973525890113235252780056,3.42160229211e-11,5.24565251184e-56
