theta,x,rate,center_series,lambert_rate,lambert_theta
66.63542628062105,0.9265798417464016,7.804018739208729,6.655372665948213,7.804018739208727,66.63542628062098
67.88799693581397,0.9276601660743177,7.876679540834928,6.69518280829452,7.876679540834937,67.88799693581396
69.16411262303903,0.9287256191398492,7.949687154160294,6.734736550578269,7.949687154160291,69.16411262303895
70.46421592693692,0.929776381941943,8.023041579184806,6.774031035489748,8.023041579184813,70.46421592693693
71.78875775157486,0.9308126338630014,8.096742815908485,6.8130635237295145,8.096742815908481,71.78875775157485
73.13819747682996,0.931834552666919,8.170790864331316,6.8518313933623025,8.17079086433131,73.13819747683002
74.51300311771212,0.9328423144977409,8.245185724453293,6.890332139092346,8.245185724453295,74.51300311771226
75.91365148668173,0.9338360938789225,8.319927396274416,6.928563371463229,8.319927396274416,75.91365148668166
77.34062835901868,0.9348160637131679,8.395015879794705,6.966522815985301,8.395015879794707,77.34062835901868
78.79442864129982,0.9357823952828248,8.470451175014162,7.004208312193572,8.470451175014155,78.79442864129987
80.27555654304312,0.9367352582508178,8.546233281932771,7.0416178126392825,8.546233281932748,80.2755565430431
81.78452575157868,0.9376748206620991,8.622362200550498,7.078749381818078,8.62236220055051,81.78452575157878
83.32185961020654,0.938601248945595,8.698837930867427,7.1156011950377565,8.698837930867416,83.32185961020663
84.88809129970358,0.9395147079166343,8.775660472883487,7.152171537228684,8.775660472883477,84.88809129970355
86.48376402324209,0.9404153607798343,8.852829826598693,7.1884588016997375,8.85282982659869,86.48376402324199
88.10943119478453,0.941303369132432,8.930345992013088,7.224461488842753,8.930345992013063,88.10943119478443
89.76565663101957,0.9421788929680386,9.008208969126585,7.260178204788346,9.008208969126592,89.76565663101957
91.45301474690577,0.9430420906808045,9.086418757939285,7.295607660016011,9.086418757939276,91.45301474690577
93.17209075489127,0.9438931190699753,9.16497535845113,7.330748667921281,9.16497535845112,93.17209075489133
94.92348086787823,0.9447321333448246,9.243878770662107,7.365600143342717,9.243878770662098,94.92348086787801
96.70779250600235,0.9455592871299483,9.323128994572244,7.400161101051521,9.323128994572249,96.7077925060022
98.52564450729938,0.946374732470903,9.402726030181555,7.434430654206346,9.402726030181556,98.52564450729935
100.37766734233159,0.9471786198401778,9.482669877490025,7.468408012776044,9.482669877490016,100.37766734233163
102.26450333284868,0.9479710981434825,9.562960536497656,7.502092481932859,9.562960536497629,102.26450333284875
104.1868068745589,0.9487523147263387,9.643598007204403,7.535483460418608,9.643598007204396,104.18680687455897
106.14524466408768,0.9495224153809622,9.72458228961031,7.568580438886316,9.724582289610314,106.14524466408767
108.14049593020255,0.9502815443534214,9.805913383715406,7.601382998219698,9.805913383715392,108.14049593020256
110.17325266938435,0.9510298443510611,9.88759128951962,7.633890807832822,9.887591289519616,110.17325266938424
112.24421988582674,0.9517674565501786,9.96961600702302,7.6661036239522815,9.969616007023017,112.24421988582691
114.35411583594676,0.9524945206039396,10.051987536225553,7.698021287884005,10.051987536225555,114.35411583594698
116.50367227749231,0.9532111746505246,10.134705877127246,7.729643724266994,10.134705877127251,116.50367227749263
118.69363472333086,0.9539175553214918,10.217771029728056,7.760970939315908,10.217771029728084,118.69363472333067
120.92476270001002,0.9546137977503484,10.301182994028082,7.792003019054709,10.30118299402809,120.92476270000988
123.19783001117771,0.9553000355813169,10.384941770027268,7.822740127543123,10.384941770027256,123.1978300111777
125.51362500595407,0.9559764009782896,10.469047357725572,7.853182505098006,10.469047357725572,125.513625005954
127.87295085234805,0.9566430246339587,10.553499757123063,7.883330466511323,10.553499757123047,127.87295085234815
130.27662581581345,0.9573000357791132,10.638298968219672,7.913184399266523,10.638298968219667,130.27662581581356
132.7254835430416,0.9579475621920945,10.723444991015441,7.942744761755055,10.72344499101544,132.7254835430415
135.2203733510874,0.9585857302084004,10.808937825510412,7.9720120814945945,10.808937825510386,135.2203733510877
137.76216052193146,0.9592146647304279,10.8947774717045,8.000986953350573,10.894777471704481,137.76216052193192
140.35172660257848,0.9598344892373496,10.980963929597706,8.02967003776254,10.980963929597706,140.35172660257828
142.98996971079703,0.9604453257951128,11.0674971991901,8.058062058976805,11.067497199190099,142.98996971079666
145.6778048466062,0.9610472950665532,11.15437728048164,8.08616380328662,11.154377280481654,145.67780484660582
148.41616420961742,0.9616405163216177,11.241604173472382,8.113976117281375,11.241604173472373,148.41616420961736
151.2059975223418,0.9622251074476871,11.329177878162255,8.141499906105974,11.329177878162234,151.20599752234168
154.04827235957418,0.962801184959992,11.417098394551289,8.168736131731597,11.417098394551262,154.04827235957438
156.94397448396938,0.9633688640121152,11.505365722639425,8.195685811238977,11.505365722639437,156.9439744839696
159.89410818792592,0.9639282584065735,11.593979862426778,8.22235001511528,11.593979862426753,159.8941081879258
162.89969664189653,0.9644794806054728,11.682940813913262,8.248729865565615,11.682940813913241,162.8996966418965
165.9617822492458,0.9650226417412296,11.772248577098907,8.274826534840075,11.77224857709888,165.96178224924589
169.08142700777844,0.9655578516273534,11.861903151983682,8.300641243577306,11.861903151983691,169.08142700777913
172.25971287806308,0.9660852187692834,11.951904538567646,8.326175259165366,11.951904538567632,172.2597128780635
175.49774215867978,0.9666048503752755,12.042252736850713,8.35142989412075,12.042252736850697,175.49774215867893
178.796637868521,0.967116852367332,12.13294774683294,8.376406504486308,12.132947746832965,178.79663786852035
182.15754413627906,0.9676213293921687,12.223989568514384,8.401106488248642,12.223989568514387,182.15754413627886
185.58162659725483,0.9681183848322169,12.315378201894958,8.425531283775825,12.315378201894955,185.58162659725468
189.07007279762527,0.9686081208166527,12.407113646974693,8.449682368275932,12.407113646974677,189.07007279762507
192.62409260631034,0.9690906382324497,12.49919590375356,8.473561256276897,12.49919590375355,192.6240926063101
196.24491863458155,0.9695660367354504,12.591624972231614,8.4971694981283,12.591624972231589,196.24491863458172
199.9338066635592,0.9700344147614522,12.6844008524088,8.5205086785255,12.684400852408777,199.9338066635595
203.6920360797435,0.9704958695373035,12.777523544285145,8.543580415056534,12.777523544285133,203.69203607974407
207.52091031873312,0.9709504970920046,12.870993047860622,8.566386356772169,12.870993047860603,207.52091031873312
211.4217573172878,0.971398392267813,12.96480936313526,8.588928182779522,12.964809363135261,211.4217573172881
215.3959299738823,0.9718396487313432,13.058972490109085,8.611207600859363,13.058972490109078,215.39592997388297
219.44480661792267,0.972274358984664,13.153482428782041,8.63322634610761,13.153482428782034,219.4448066179232
223.5697914877807,0.9727026143763847,13.24833917915413,8.654986179601087,13.248339179154131,223.56979148778044
227.77231521781408,0.9731245051127299,13.343542741225406,8.676488887087793,13.343542741225395,227.7723152178136
232.05383533454162,0.9735401202685965,13.439093114995813,8.697736277701818,13.439093114995812,232.05383533454074
236.41583676214492,0.9739495477985938,13.53499030046541,8.718730182703123,13.534990300465399,236.41583676214424
240.85983233747257,0.9743528745480594,13.631234297634137,8.739472454242168,13.631234297634139,240.85983233747226
245.38736333472457,0.9747501862640513,13.727825106502053,8.75996496414957,13.727825106502035,245.38736333472445
250.0,0.9751415676063112,13.824762727069128,8.780209602750771,13.824762727069075,249.99999999999972
