x,cdf_a_2_5,cdf_a_2_2,cdf_a_2_1,cdf_a_2_05,cdf_a_2_02,exp1_cdf
0.81000000000000005,0.67231999999999992,0.57590238162751528,0.5844793451325172,0.56809465695673234,0.55777086663946773,0.55514193377705889
0.82000000000000006,0.67231999999999992,0.61445671057046836,0.5844793451325172,0.56809465695673234,0.56214937291036415,0.55956834549400081
0.83000000000000007,0.67231999999999992,0.61445671057046836,0.5844793451325172,0.57862893361632417,0.5664845276340239,0.5639507136784645
0.83999999999999997,0.67231999999999992,0.61445671057046836,0.5844793451325172,0.57862893361632417,0.57077676003368705,0.56828947657092033
0.84999999999999998,0.67231999999999992,0.61445671057046836,0.5844793451325172,0.57862893361632417,0.57502649508285841,0.5725850680512734
0.85999999999999999,0.67231999999999992,0.61445671057046836,0.60426604298334974,0.58890627669885287,0.57923415354738461,0.57683791768225112
0.87,0.67231999999999992,0.61445671057046836,0.60426604298334974,0.58890627669885287,0.58340015202711348,0.581048450752361
0.88,0.67231999999999992,0.61445671057046836,0.60426604298334974,0.5989329528769296,0.58752490299714211,0.58521708831841868
0.89000000000000001,0.67231999999999992,0.61445671057046836,0.60426604298334974,0.5989329528769296,0.59160881484865557,0.58934424724765444
0.90000000000000002,0.67231999999999992,0.61445671057046836,0.60426604298334974,0.5989329528769296,0.59565229192936187,0.59343034025940089
0.91000000000000003,0.67231999999999992,0.64950610051860758,0.62311051712699972,0.60871507597749219,0.59965573458352661,0.59747577596636403
0.92000000000000004,0.67231999999999992,0.64950610051860758,0.62311051712699972,0.60871507597749219,0.60361953919161049,0.60148095891548592
0.93000000000000005,0.67231999999999992,0.64950610051860758,0.62311051712699972,0.61825861070974852,0.60754409820951538,0.60544628962839897
0.94000000000000006,0.67231999999999992,0.64950610051860758,0.62311051712699972,0.61825861070974852,0.61142980020744098,0.60937216464147892
0.95000000000000007,0.67231999999999992,0.64950610051860758,0.62311051712699972,0.61825861070974852,0.61527702990835742,0.61325897654549877
0.95999999999999996,0.67231999999999992,0.64950610051860758,0.64105763535904736,0.62756937630219356,0.61908616822609641,0.61710711402488805
0.96999999999999997,0.67231999999999992,0.64950610051860758,0.64105763535904736,0.62756937630219356,0.6228575923030657,0.62091696189660117
0.97999999999999998,0.67231999999999992,0.64950610051860758,0.64105763535904736,0.63665305005092054,0.62659167554758988,0.62468890114860054
0.98999999999999999,0.67231999999999992,0.64950610051860758,0.64105763535904736,0.63665305005092054,0.63028878767088115,0.62842330897795429
1,0.73785599999999985,0.64950610051860758,0.64105763535904736,0.64551517078138587,0.6339492947236447,0.63212055882855767
1.01,0.73785599999999985,0.68136918228964327,0.65815012891337843,0.64551517078138587,0.64116193973497171,0.63578102042847662
1.02,0.73785599999999985,0.68136918228964327,0.65815012891337843,0.64551517078138587,0.64471479181680369,0.63940505982692164
1.03,0.73785599999999985,0.68136918228964327,0.65815012891337843,0.65416114222574229,0.6482324671453501,0.64299303943085262
1.04,0.73785599999999985,0.68136918228964327,0.65815012891337843,0.65416114222574229,0.65171531400529714,0.64654531804121984
1.05,0.73785599999999985,0.68136918228964327,0.6744286942032176,0.66259623631779729,0.65516367723296753,0.65006225088884473
1.0600000000000001,0.73785599999999985,0.68136918228964327,0.6744286942032176,0.66259623631779729,0.65857789825046287,0.65354418966994254
1.0700000000000001,0.73785599999999985,0.68136918228964327,0.6744286942032176,0.66259623631779729,0.66195831509946823,0.65699148258129336
1.0800000000000001,0.73785599999999985,0.68136918228964327,0.6744286942032176,0.67082559640760708,0.66530526247472099,0.66040447435506089
1.0900000000000001,0.73785599999999985,0.68136918228964327,0.6744286942032176,0.67082559640760708,0.66861907175714952,0.66378350629326666
1.1000000000000001,0.73785599999999985,0.7103356202633121,0.68993208971735009,0.6788542403976654,0.6719000710466827,0.6671289163019205
1.1100000000000001,0.73785599999999985,0.7103356202633121,0.68993208971735009,0.6788542403976654,0.67514858519473542,0.67044103892481099
1.1200000000000001,0.73785599999999985,0.7103356202633121,0.68993208971735009,0.6788542403976654,0.6783649358363717,0.67372020537696053
1.1300000000000001,0.73785599999999985,0.7103356202633121,0.68993208971735009,0.68668706380260036,0.68154944142215013,0.67696674357774711
1.1400000000000001,0.73785599999999985,0.7103356202633121,0.68993208971735009,0.68668706380260036,0.68470241724965364,0.68018097818369616
1.1500000000000001,0.73785599999999985,0.7103356202633121,0.70469722830223824,0.69432884273424422,0.68782417549470654,0.68336323062094684
