n,log_a_n,log10_a_n,root_normalization_Q_n,ratio_a_n_over_a_n_minus_1,W_n,ratio_minus_n_over_W_n,log_a_n_over_Bell_n,log_conjectural_constant_estimator,candidate_ratio,actual_minus_candidate_ratio
86,237.0748736019520983961238363930086776262,102.9603094032387000309291437315431071628,2.217139430821465964187467183117962875981,28.52637215977424613201769188448293278675,3.269660989618341864459058186945248962569,2.223951121916577293536182641443450914989,17.31100418248397312901596457717998635317,-3.188661773403047129918172928070364044353,28.39209904386118494249115298140724163491,0.134273115913061189526538903075691151838
87,240.4338201681420368682899831280643813574,104.4190813619428661320140189739575267204,2.212607290045288173960991389206058462455,28.75887934060910140497349206943638673489,3.27851694839016037392361174793744675823,2.222490671726565960972945711556472676619,17.39685666461572417100300525222324079649,-3.187367561436286451613211854938958497629,28.62593770674983708084727373882439836497,0.1329416338592643241262183306119883699202
88,243.800803398601190909709495348896705831,105.8813435995920615847142916248228741078,2.208150459796050440820585977354951997365,28.99093603047782431548607906285190806233,3.287277193202023567000447471058975940085,2.221060894307080853380297057273522821165,17.48192523902608751356374181860660949828,-3.186097685526157364976570901007300941936,28.85929689416816898985322119531696035913,0.1316391363096553256328578675349477031948
89,247.1757440129411688221171884111457164092,107.3470616851510847278514630258444363988,2.203766920514938656791261174206500579395,29.22254832938490521241733952262361926957,3.295943806752444373442202929556353971835,2.219660774789919744132775903079373794375,17.56622559153592650341005691004300899898,-3.18485140599120099749548370308352066068,29.0921836808456487388630446950424396928,0.1303646485392564735542948275811795767782
90,250.5585643054645856777732211193857193864,108.816201871464348843362354500502385922,2.199454726180600878138617712422114320222,29.45372219764566218252264823758173369906,3.304518803996878122483174890833493786703,2.21828934395958411550042090994416995448,17.64977292375904726869968184251980960525,-3.183628014200544908833585776859756715329,29.32460495754278685336983743884305306835,0.1291172401028753291528107987386806307105
91,253.9491880985803335694975321081400216419,110.2887310750243910849348108469817903119,2.195212000967312825212822778235803357615,29.68446346014333323833595802719500031032,3.313004135066350522776191133532091084555,2.216945675660545131089831772475351102108,17.73258197325268920815997712261353867842,-3.182426830913099697806864479739718270274,29.5565674378400340368694634088250612787,0.1278960223032992014664946183699390316197
92,257.3475406980318179585436939657782524687,111.7646168565277425788127339224329858276,2.191036936083080533624190818162083494933,29.91477781043801681719121404972325565044,3.321401688030150574105554959038955451008,2.21562888438229706781167017948802975696,17.81466703261542993053627445676146713338,-3.181247204724555471238018139731808766331,29.78807766460404939802775917188823742182,0.1267001458339674191634548778350182286147
93,260.7535488498515973490732486624913980881,113.2438274021805659628831227095514576554,2.186927786776619538571391496286420505129,30.14467081473205944097183749749566374127,3.329713291512499586477432085270180947414,2.214338123007907012943982628613782734772,17.89604196759854476902214111495605283543,-3.180088510613958041124629938741962548289,30.01914201615001730858811588707399030678,0.1255287985820421323837216104216734344934
94,264.1671406989607015496869377126091859877,114.7263315057185677606263597389383804157,2.18288286950290277024375425678610390915,30.3741479156965223612793916198431725298,3.337940717172379168965728633466222803392,2.213072580713088850355752996871558965556,17.97672023429203009274343715775098750672,-3.178950148582364396890120086980344004358,30.24976671211742035305652443524395304126,0.1243812035791020082228671845992194885383
95,267.5882457493354368454991680688308393692,116.2120985511076616707710009184805301741,2.178900559237667079855948641912897315514,30.60321443616335451555047927166109483788,3.3460856820550333371575627606646818892,2.211831481004010975028663285260843035452,18.0567148954420721144519102606724056509,-3.177831542376725544015005352473307739812,30.47995781907550420640211982811044833681,0.1232566170878503091483594435506465010705
96,271.0167948256687354115347852112408845153,117.7010984958937041739151253370917807619,2.174979286931915170360919817879845305593,30.83187558268786446633253728858747513071,3.354149850823047154833751872779629981269,2.210614079883106905377486072698307227683,18.13603863595268089921844492573264288404,-3.176732138292730047817328549728210957987,30.70972125587358901061341463224257693697,0.1221543268142754557191226563448981937363
97,274.4527200364570906742634371197144244383,119.1933018551713542499026561308756063264,2.171117537098049534690132976829222082569,31.06013644898602526825104677961642277557,3.362134837874341526787213818953450310052,2.209419664133110031816046696103026673264,18.21470377762047890698371036299814082423,-3.175651404050870456436524733069218583599,30.93906279875038307794358919984929133633,0.1210736502356421903074575797671314392405
98,277.8959547384478581091431279855731588142,120.6886796861437322974303836846747375645,2.167313845519831381167285652448137848981,31.28800201925106845464767836609625185886,3.37004220935390635931427294194343014148,2.208247549710390376472336963175951857253,18.2927222931482042384688739615526406213,-3.174588827740473258444434796432665203529,31.16798808621553144449465111588545108831,0.1200139330355370101530272502108007705493
99,281.346433502385208891966449662032577519,122.1872035732460768219694022022810072574,2.163566797078873754563084989685394937856,31.51547717135373075058452222835079202704,3.377873485065618220423069776193760437274,2.207097080239443130976367240247710369935,18.37010581947933348169155533406802204017,-3.173543916826866498381905503984325050144,31.39650262371577752292745986573692787798,0.1189745476379532276570623626138641490624
100,284.8040920799963174428770588485608307619,123.6888456138080278595426238820661050133,2.159875023690857194356508655732755511544,31.74256667993041317853196547616004341835,3.385630140290050184888244364529726867492,2.205967625601075248157257777192505714114,18.44686567049332310725946842416626520583,-3.172516197217252343629819083650600553263,31.6246117880973250518071429594878110029,0.1179548918330881267248225166722324154557
101,288.2688673721624576406309609743609858562,125.1935784042305096975489324829517368563,2.156237202345101126972532216179497694493,31.96927521936339980895822040892912862793,3.393313607513777422212015704773435660177,2.204858580607465705371682343860327802209,18.52301284909828961202354256990241179879,-3.171505212381208939399305643803507185868,31.85232083187525444709528161845018183476,0.1169543874881453618629387904789467931766
102,291.7406973982225897322614320992371062178,126.7013750266544480554079132390725948489,2.152652053241537366162549115202785978224,32.19560736665716490342254913192800031374,3.400925278075309282643018126253190971072,2.203769363757844457118982099136698680069,18.59855805875547711751413486018848250321,-3.170510522522070500437964998196641604578,32.07963488732016775035611248973221299863,0.1159724793369971530664366421957873151167
103,295.2195212663597531512095194658771963946,128.2122090360997438962234211770340693886,2.149118338019515993507992909651097921128,32.42156760421467456925035781515485499917,3.408466503732434449936873664936011169319,2.202699416069050918126370219469393169413,18.67351171446757888886787268030875439335,-3.169531703795730046985337240908089227713,32.30655897037160529700539983199487144698,0.1150086338430692722449579831599835521844
104,298.7052791450231511272665885488343635976,129.7260544480540424685836127198388851673,2.145634858073230720660372624552466285763,32.64716032251746391040577093390947034903,3.415938598155447709585437523022880353124,2.201648199975700683608094623514055151628,18.74788395326086998296895043034784699316,-3.168568347573678412098707356358893861741,32.53309798438719104813163850462537971713,0.1140623381302728622741324292840906319008
105,302.1979122353412318426193185895909837991,131.242885726491886679918452170369384157,2.142200452948882635103109578324694776681,32.87238982271314434482886600023579823798,3.423342838350432808892430797028537167517,2.20061519829511406846727653033633379307,18.82168464418915724331976202010098694959,-3.167620059747338720524584887369412266126,32.75925672373591864685076280509289323806,0.113133098977225697978103195142904999916
106,305.697362744483347915364985812707299946,132.7626777723058328031305799342048539749,2.138813998819009881227600975817655896685,33.09726031911386934583242362153194554853,3.430680466016503748901969953213353985659,2.199599913252546331261900896742545029161,18.8949233978857468041669410049437936734,-3.166686460070979776486755763240062455897,32.98503987724348339984858931658566892522,0.1122204418703859459838343049462766233108
107,309.2035738599297204243502234167420992627,134.2854059121320378334106308784683009787,2.135474407029698060599004980880600010437,33.32177594160916123094117883294275424198,3.437952688840654822321974795488057388739,2.198601865562611044382824635739670892239,18.96760957568795606266800079262264171321,-3.165767181540696761168615423367555808917,33.21045203149709355989385300528868482545,0.1113239101120676710473258276540694165326
