tower_level_m,mu_2m,mu_2m_plus_2_over_mu_2m,gap,leading_gap,gap_over_leading
428,1.0991849579623432e-16,0.9764882590369488,0.023511740963051198,0.022760436884114828,1.0330092116755776
429,1.0733412059602502e-16,0.97653453753068387,0.023465462469316134,0.022715230390441831,1.0330277116269087
430,1.0481547581750195e-16,0.9765806215573346,0.023419378442665395,0.022670215929277815,1.0330461128259507
431,1.0236076252268383e-16,0.97662651237085718,0.02337348762914282,0.022625392248466582,1.033064415965073
432,9.9968234506150256e-17,0.97667221121188419,0.023327788788115811,0.022580758106859878,1.0330826218376163
433,9.7636196646069954e-17,0.97671771931624607,0.023282280683753931,0.022536312274195669,1.0331007309661928
434,9.5363003310861964e-17,0.97676303789954622,0.023236962100453784,0.022492053530978062,1.033118744291168
435,9.3147056817142015e-17,0.97680816817818916,0.023191831821810838,0.022447980668358829,1.0331366622433211
436,9.0986805940742202e-17,0.9768531113514699,0.023146888648530095,0.022404092488020472,1.033154485543514
437,8.8880744475146425e-17,0.97689786860612238,0.023102131393877623,0.022360387802060868,1.0331722150073082
438,8.6827409837895933e-17,0.97694244112434758,0.023057558875652417,0.022316865432879394,1.0331898511912772
439,8.4825381723538246e-17,0.97698683007810339,0.023013169921896615,0.0222735242130646,1.0332073946519058
440,8.2873280800244715e-17,0.97703103662242319,0.022968963377576812,0.02223036298528332,1.0332248462511588
441,8.0969767448564252e-17,0.9770750619112033,0.022924938088796698,0.02218738060217125,1.033242206452855
442,7.9113540542741649e-17,0.97711890708381199,0.022881092916188006,0.022144575926224961,1.0332594759284064
443,7.730333627065457e-17,0.97716257326771971,0.022837426732280286,0.022101947829695302,1.0332766554446764
444,7.5537926992412671e-17,0.97720606158915935,0.022793938410840653,0.022059495194482224,1.0332937453864373
445,7.3816120136865043e-17,0.97724937315449223,0.022750626845507771,0.022017216912030922,1.0333107466037676
446,7.2136757132448052e-17,0.97729250907070231,0.022707490929297691,0.021975111883229384,1.0333276594886069
447,7.0498712374194037e-17,0.97733547042592905,0.022664529574070946,0.0219331790183072,1.0333444848625593
448,6.8900892222655199e-17,0.97737825830646852,0.022621741693531483,0.021891417236735725,1.0333612232089848
449,6.7342234036340441e-17,0.97742087378891451,0.022579126211085487,0.021849825467129505,1.0333778750339735
450,6.5821705234697451e-17,0.97746331793410701,0.022536682065892988,0.021808402647148974,1.0333944411485461
451,6.4338302390788147e-17,0.97750559180066154,0.022494408199338456,0.021767147723404396,1.0334109220544361
452,6.2891050353957284e-17,0.97754769644163997,0.022452303558360032,0.021726059651361034,1.0334273180987747
453,6.1479001400306128e-17,0.97758963288879741,0.022410367111202589,0.021685137395245555,1.033443630203424
454,6.0101234409295129e-17,0.97763140217597488,0.022368597824025116,0.02164437992795356,1.0334598587939328
455,5.8756854068066145e-17,0.9776730053278464,0.022326994672153599,0.02160378623095837,1.033476004319968
456,5.7444990100335925e-17,0.97771444335402369,0.022285556645976312,0.021563355294220925,1.0334920675331516
457,5.616479651942734e-17,0.97775571726363641,0.022244282736363585,0.021523086116100806,1.0335080488166273
458,5.4915450905818871e-17,0.97779682805148682,0.022203171948513178,0.021482977703268437,1.0335239488302019
459,5.3696153706726842e-17,0.97783777670734651,0.022162223292653493,0.021443029070618319,1.0335397680834482
460,5.2506127558321716e-17,0.97787856421371544,0.02212143578628456,0.021403239241183425,1.0335555070430276
461,5.1344616629153835e-17,0.97791919154094309,0.022080808459056911,0.021363607246050624,1.0335711663646536
462,5.0210885983961782e-17,0.97795965965481724,0.022040340345182763,0.021324132124277181,1.0335867465429081
463,4.9104220967842096e-17,0.97799996951439883,0.022000030485601174,0.021284812922808285,1.0336022480153668
464,4.8023926609577873e-17,0.97804012206809654,0.02195987793190346,0.021245648696395628,1.0336176713506988
465,4.6969327043420854e-17,0.97808011825688501,0.021919881743114988,0.021206638507516973,1.0336330171019419
466,4.5939764949075374e-17,0.97811995901587145,0.021880040984128546,0.021167781426296738,1.033648285736122
467,4.4934601009188371e-17,0.97815964527166588,0.021840354728334122,0.021129076530427546,1.0336634777616656
468,4.3953213383571538e-17,0.97819917794321631,0.021800822056783686,0.021090522905092744,1.0336785936928774
469,4.2994997199772454e-17,0.97823855794311221,0.021761442056887792,0.02105211964288993,1.0336936339917404
470,4.2059364059473551e-17,0.9782777861761276,0.021722213823872405,0.021013865843755322,1.03370859914039
471,4.1145741560077571e-17,0.97831686353801084,0.021683136461989161,0.020975760614889139,1.0337234897025811
472,4.0253572831000673e-17,0.97835579091974201,0.021644209080257992,0.020937803070681868,1.0337383061246415
473,3.9382316084419101e-17,0.97839456920558332,0.02160543079441668,0.020899992332641427,1.0337530488311952
474,3.853144417973334e-17,0.97843319927026273,0.021566800729737268,0.020862327529321222,1.0337677183634442
475,3.7700444201280036e-17,0.97847168198418177,0.021528318015818226,0.020824807796249074,1.0337823151335817
476,3.6888817049177268e-17,0.97851001820974881,0.021489981790251189,0.020787432275857023,1.0337968396034234
477,3.609607704252654e-17,0.97854820879950821,0.021451791200491788,0.020750200117411976,1.0338112923783849
478,3.5321751534653394e-17,0.97858625460675175,0.021413745393248251,0.020713110476947173,1.0338256736997977
479,3.4565380540446751e-17,0.97862415647122691,0.021375843528773086,0.020676162517194532,1.0338399841361612
480,3.3826516374501662e-17,0.97866191522800627,0.021338084771993726,0.020639355407517747,1.0338542241596107
481,3.3104723300561313e-17,0.97869953170747248,0.021300468292527519,0.020602688323846242,1.0338683941490123
482,3.2399577191564812e-17,0.97873700673087782,0.021262993269122177,0.020566160448609878,1.0338824946082437
483,3.1710665199818164e-17,0.97877434111659256,0.021225658883407439,0.020529770970674478,1.0338965258661188
484,3.1037585437320886e-17,0.97881153567214096,0.021188464327859036,0.020493519085278088,1.0339104884665793
485,3.0379946665459337e-17,0.97884859120048895,0.021151408799511051,0.020457403993968021,1.0339243828663529
486,2.9737367994230863e-17,0.97888550850190292,0.021114491498097077,0.020421424904538642,1.0339382093462244
487,2.9109478590540891e-17,0.97892228836336148,0.021077711636638519,0.0203855810309699,1.0339519685319309
488,2.8495917394916569e-17,0.97895893157647251,0.021041068423527487,0.02034987159336657,1.033965660519756
489,2.7896332847218941e-17,0.97899543891356366,0.021004561086436335,0.020314295817898228,1.0339792860518422
490,2.731038261984197e-17,0.9790318111491958,0.020968188850804204,0.020278852936739939,1.0339928454639251
491,2.6737733359481403e-17,0.97906804905320277,0.020931950946797229,0.020243542188013632,1.034006339028513
492,2.6178060436372195e-17,0.9791041533855267,0.020895846614473301,0.020208362815730161,1.0340197672128097
493,2.5631047700829349e-17,0.97914012489997504,0.02085987510002496,0.020173314069732072,1.0340331304970363
494,2.5096387247107268e-17,0.97917596434710186,0.020824035652898143,0.020138395205637,1.0340464292343028
495,2.4573779184314568e-17,0.9792116724708726,0.020788327529127404,0.02010360548478176,1.0340596638182127
496,2.4062931414002585e-17,0.97924725001079849,0.020752749989201513,0.020068944174167085,1.0340728345796402
497,2.3563559414360487e-17,0.97928269769807497,0.020717302301925034,0.020034410546402995,1.0340859419816895
498,2.307538603066381e-17,0.97931801626142101,0.020681983738578991,0.020000003879654782,1.0340989863315957
499,2.2598141272016188e-17,0.97935320641912682,0.02064679358087318,0.019965723457589703,1.0341119681803754
500,2.2131562113861459e-17,0.97938826889060171,0.02061173110939829,0.019931568569324175,1.034124887748219
501,2.16753923065396e-17,0.97942320438678476,0.020576795613215237,0.019897538509371676,1.0341377454062286
502,2.1229382189211676e-17,0.97945801361314444,0.02054198638685556,0.019863632577591179,1.0341505415293299
503,2.0793288509279536e-17,0.97949269726646426,0.020507302733535737,0.019829850079136239,1.0341632766609907
504,2.0366874246993991e-17,0.97952725604500124,0.020472743954998762,0.019796190324404599,1.0341759510040733
505,1.9949908445371624e-17,0.97956169063995169,0.020438309360048312,0.019762652628988429,1.0341885648523119
506,1.9542166044860479e-17,0.97959600173227601,0.020403998267723988,0.01972923631362512,1.0342011187545499
507,1.9143427722733571e-17,0.97963019000289953,0.020369809997100474,0.019695940704148603,1.0342136130014816
508,1.8753479737328262e-17,0.9796642561277833,0.020335743872216705,0.019662765131441273,1.0342260478766194
509,1.8372113776677148e-17,0.97969820077478809,0.020301799225211914,0.019629708931386436,1.0342384238184426
510,1.79991268114403e-17,0.97973202460857156,0.020267975391428439,0.01959677144482129,1.0342507411742317
511,1.7634320952158827e-17,0.97976572829282504,0.020234271707174956,0.019563952017490453,1.0342630000873663
512,1.7277503310641318e-17,0.97979931247470275,0.020200687525297245,0.01953125,1.034275201295219
513,1.6928485865045764e-17,0.97983277781203348,0.020167222187966516,0.019498664747772034,1.03428734474092
514,1.6587085329299535e-17,0.97986612494530012,0.020133875054699879,0.019466195620999761,1.0342994310084832
515,1.6253123025757774e-17,0.97989935451596699,0.020100645484033008,0.01943384198460307,1.0343114603874124
516,1.5926424761808642e-17,0.97993246716254145,0.020067532837458546,0.019401603208184601,1.0343234330755213
517,1.5606820709917735e-17,0.97996546351219394,0.020034536487806065,0.019369478665986335,1.0343353496130798
518,1.5294145290946241e-17,0.97999834419377363,0.020001655806226371,0.019337467736846629,1.0343472102148186
519,1.4988237060986316e-17,0.98003110983123753,0.019968890168762465,0.019305569804157766,1.0343590151098179
520,1.4688938601292106e-17,0.98006376103708237,0.01993623896291763,0.019273784255823951,1.034370764884613
521,1.4396096411225121e-17,0.98009629842985613,0.019903701570143872,0.019242110484219786,1.0343824595782594
522,1.4109560804481077e-17,0.98012872261603357,0.019871277383966435,0.019210547886149204,1.0343940996234477
523,1.3829185807969293e-17,0.9801610341986341,0.019838965801365904,0.019179095862804859,1.0344056854025516
524,1.3554829063664256e-17,0.98019323377961809,0.019806766220381911,0.019147753819727959,1.0344172171241814
525,1.328635173324302e-17,0.98022532195337864,0.019774678046621363,0.019116521166768541,1.0344286951643136
526,1.3023618405303969e-17,0.98025729931183103,0.019742700688168968,0.019085397318046201,1.0344401198030735
527,1.2766497005251124e-17,0.98028916644249642,0.019710833557503582,0.019054381691911221,1.0344514913265872
528,1.2514858707668252e-17,0.98032092392948833,0.01967907607051167,0.019023473710906163,1.0344628099772151
529,1.2268577851148342e-17,0.98035257234638074,0.019647427653619265,0.018992672801727839,1.0344740763307343
530,1.202753185540511e-17,0.9803841122744904,0.019615887725509595,0.018961978395189739,1.0344852903368849
531,1.1791601140914494e-17,0.98041554428005007,0.019584455719949934,0.018931389926184847,1.0344964525220519
532,1.1560669050502943e-17,0.98044686893262412,0.019553131067375884,0.018900906833648853,1.0345075630215737
533,1.1334621773331903e-17,0.98047808679244375,0.019521913207556252,0.018870528560523785,1.0345186222496774
534,1.111334827083244e-17,0.98050919841736273,0.019490801582637274,0.018840254553722013,1.0345296305344633
535,1.08967402047669e-17,0.98054020436626266,0.019459795633737342,0.018810084264090671,1.0345405879380882
536,1.0684691867308207e-17,0.98057110518462898,0.019428894815371023,0.018780017146376442,1.0345514950245815
537,1.0477100112883625e-17,0.98060190142491732,0.019398098575082678,0.018750052659190716,1.0345623517795461
538,1.0273864292112899e-17,0.98063259362322919,0.019367406376770813,0.01872019026497514,1.0345731588533367
539,1.0074886187307754e-17,0.98066318232594463,0.019336817674055373,0.018690429429967542,1.0345839161432768
540,9.8800699500169252e-18,0.98069366806373781,0.019306331936262189,0.018660769624168207,1.0345946241819464
541,9.6893220400084087e-18,0.98072405136931007,0.019275948630689932,0.018631210321306498,1.0346052831922634
542,9.5025511660989945e-18,0.98075433277283075,0.01924566722716925,0.018601750998807884,1.0346158933319036
543,9.3196682285471036e-18,0.98078451279560519,0.01921548720439481,0.018572391137761254,1.034626455035508
544,9.1405862629522516e-18,0.98081459196158993,0.019185408038410068,0.018543130222886652,1.0346369683976382
545,8.9652203857872274e-18,0.98084457078394116,0.019155429216058839,0.018513967742503284,1.0346474338984033
546,8.7934877412809127e-18,0.98087444978011784,0.019125550219882159,0.018484903188497898,1.0346578515911784
547,8.6253074498771263e-18,0.98090422945576816,0.019095770544231838,0.018455936056293521,1.0346682219740424
548,8.4606005579408197e-18,0.98093391032342203,0.019066089676577969,0.018427065844818482,1.0346785449805713
549,8.2992899889854145e-18,0.9809634928810399,0.0190365071189601,0.018398292056475772,1.0346888211430305
550,8.1413004960277792e-18,0.98099297763072213,0.019007022369277871,0.018369614197112766,1.0346990505802396
551,7.9865586153847662e-18,0.98102236506530327,0.01897763493469673,0.018341031775991209,1.0347092337269077
552,7.8349926215974375e-18,0.98105165568172736,0.018948344318272636,0.018312544305757551,1.0347193706073485
553,7.6865324836722835e-18,0.98108084996854905,0.018919150031450949,0.018284151302413575,1.0347294615175029
554,7.541109822392066e-18,0.98110994840683285,0.018890051593167145,0.018255852285287345,1.034739506979409
555,7.3986578687773405e-18,0.98113895148711727,0.018861048512882728,0.018227646777004447,1.0347495068138672
556,7.2591114237841096e-18,0.98116785968355891,0.018832140316441093,0.018199534303459546,1.0347594615572826
557,7.1224068188787268e-18,0.98119667347281114,0.018803326527188857,0.018171514393788207,1.0347693714298589
558,6.9884818778038732e-18,0.98122539333082337,0.01877460666917663,0.018143586580339047,1.0347792365111192
559,6.8572758793334369e-18,0.98125401972329318,0.01874598027670682,0.018115750398646137,1.0347890572674143
560,6.7287295209475147e-18,0.98128255311977153,0.018717446880228472,0.018088005387401726,1.034798833776617
561,6.6027848835677546e-18,0.98131099398446153,0.018689006015538467,0.018060351088429221,1.0348085662361242
562,6.4793853971594506e-18,0.98133934277349988,0.018660657226500121,0.018032787046656455,1.0348182551160379
563,6.3584758072246676e-18,0.98136759994661793,0.01863240005338207,0.01800531281008922,1.0348279005150893
564,6.2400021422547059e-18,0.98139576596189049,0.018604234038109513,0.017977927929785097,1.0348375024513685
565,6.1239116820018943e-18,0.98142384126241633,0.01857615873758367,0.017950631959827521,1.034847061605187
566,6.0101529265020841e-18,0.98145182630407435,0.018548173695925652,0.017923424457300146,1.0348565777769687
567,5.8986755660822476e-18,0.98147972152710883,0.018520278472891172,0.017896304982261427,1.034866051469743
568,5.7894304519771656e-18,0.98150752737311941,0.018492472626880585,0.017869273097719511,1.0348754829451126
569,5.6823695678187489e-18,0.98153524428793348,0.018464755712066516,0.017842328369607349,1.0348848720618442
570,5.5774460018832944e-18,0.98156287269936315,0.018437127300636846,0.017815470366758079,1.0348942195227535
571,5.4746139199341443e-18,0.98159041304949302,0.018409586950506984,0.017788698660880637,1.034903525067393
572,5.3738285389546608e-18,0.98161786576086174,0.018382134239138259,0.017762012826535646,1.0349127893701429
573,5.2750461013734842e-18,0.9816452312661339,0.0183547687338661,0.017735412441111528,1.0349220123755833
574,5.1782238501222918e-18,0.98167250998936839,0.018327490010631609,0.017708897084800848,1.0349311943521138
575,5.083320004236361e-18,0.98169970235173853,0.018300297648261465,0.017682466340576936,1.0349403355722362
576,4.9902937351174741e-18,0.98172680877321228,0.018273191226787722,0.017656119794170682,1.0349494362187535
577,4.8991051434178318e-18,0.9817538296720959,0.018246170327904099,0.017629857034047632,1.034958496411299
578,4.8097152365167191e-18,0.98178076545874782,0.018219234541252183,0.01760367765138526,1.0349675165642722
579,4.722085906545987e-18,0.9818076165465931,0.018192383453406902,0.017577581240050495,1.0349764967637061
580,4.6361799090341739e-18,0.98183438334426687,0.01816561665573313,0.017551567396577473,1.0349854372137384
581,4.5519608420596474e-18,0.98186106625837211,0.018138933741627894,0.017525635720145486,1.0349943380814102
582,4.4693931259510427e-18,0.98188766568937658,0.018112334310623424,0.017499785812557189,1.0350031997321185
583,4.3884419834882153e-18,0.98191418204156034,0.018085817958439665,0.017474017278216975,1.0350120221630636
584,4.3090734206536734e-18,0.98194061570971392,0.018059384290286085,0.017448329724109618,1.0350208057641259
585,4.231254207815031e-18,0.98196696709206999,0.018033032907930013,0.017422722759779088,1.0350295505797662
586,4.154951861443685e-18,0.98199323657806137,0.018006763421938632,0.017397195997307588,1.0350382570113816
587,4.0801346262451251e-18,0.9820194245616708,0.017980575438329205,0.017371749051294808,1.0350469250526628
588,4.0067714577993853e-18,0.98204553142796025,0.01795446857203975,0.017346381538837358,1.0350555550643763
589,3.9348320055849802e-18,0.98207155756446429,0.017928442435535707,0.017321093079508423,1.0350641471204727
590,3.8642865964793465e-18,0.98209750335380996,0.017902496646190036,0.017295883295337634,1.0350727014338681
591,3.7951062186459579e-18,0.98212336917527121,0.01787663082472879,0.017270751810791088,1.0350812182686302
592,3.7272625058345917e-18,0.98214915540698644,0.01785084459301356,0.017245698252751605,1.0350896978129258
593,3.6607277220855722e-18,0.98217486242529495,0.017825137574705052,0.017220722250499164,1.0350981402181532
594,3.5954747468158603e-18,0.98220049060484826,0.017799509395151736,0.017195823435691527,1.0351065455933446
595,3.5314770602798806e-18,0.98222604031365057,0.017773959686349428,0.017171001442345051,1.0351149142948317
596,3.4687087293771982e-18,0.98225151192032933,0.017748488079670666,0.017146255906815708,1.0351232465051199
597,3.4071443938419973e-18,0.98227690579473892,0.017723094205261081,0.017121586467780246,1.0351315421974923
598,3.3467592527790083e-18,0.98230222229798747,0.017697777702012529,0.017096992766217567,1.0351398017189357
599,3.2875290515011718e-18,0.98232746178922836,0.017672538210771638,0.017072474445390295,1.0351480253961292
600,3.2294300687194957e-18,0.98235262463153039,0.017647375368469609,0.017048031150826468,1.0351562131920486
601,3.1724391040705801e-18,0.98237771118255601,0.017622288817443987,0.017023662530301475,1.0351643652520119
602,3.116533465922895e-18,0.98240272179399202,0.017597278206007982,0.016999368233820103,1.0351724819395549
603,3.0616909594847154e-18,0.98242765681729061,0.017572343182709393,0.016975147913598814,1.0351805635008438
604,3.0078898752252511e-18,0.98245251660999022,0.017547483390009777,0.016951001224048145,1.0351886096919993
605,2.9551089776007576e-18,0.98247730151402002,0.017522698485979982,0.016926927821755301,1.0351966210583687
606,2.9033274939930471e-18,0.98250201187350872,0.017497988126491282,0.016902927365466915,1.0352045978875879
607,2.852525103975841e-18,0.98252664803931755,0.017473351960682448,0.016878999516071965,1.0352125399402108
608,2.802681928857389e-18,0.98255121034780757,0.017448789652192431,0.016855143936584844,1.0352204477067117
609,2.7537785214187554e-18,0.98257569914132581,0.017424300858674191,0.016831360292128627,1.0352283211965261
610,2.7057958559633999e-18,0.98260011475535514,0.017399885244644864,0.016807648249918442,1.0352361607001916
611,2.6587153185742011e-18,0.98262445752576966,0.017375542474230343,0.016784007479245057,1.0352439663600468
612,2.6125186976294283e-18,0.98264872778605106,0.017351272213948943,0.016760437651458581,1.0352517383362567
613,2.5671881745428287e-18,0.98267292586784327,0.017327074132156728,0.016736938439952335,1.0352594767747783
614,2.5227063147313291e-18,0.98269705210218838,0.017302947897811616,0.016713509520146871,1.0352671817342862
615,2.4790560588060526e-18,0.98272110681092062,0.017278893189079381,0.016690150569474149,1.0352748537021605
616,2.4362207139562027e-18,0.98274509032244639,0.017254909677553609,0.016666861267361853,1.0352824926516495
617,2.3941839455823033e-18,0.98276900296167213,0.017230997038327867,0.016643641295217858,1.0352900986443856
618,2.3529297691067625e-18,0.98279284504750253,0.017207154952497472,0.016620490336414846,1.0352976719824725
619,2.3124425419773982e-18,0.98281661690197064,0.017183383098029359,0.016597408076275067,1.0353052126610001
620,2.2727069558864197e-18,0.98284031883613876,0.01715968116386124,0.016574394202055226,1.0353127212174933
621,2.2337080291445192e-18,0.98286395117004577,0.017136048829954231,0.016551448402931535,1.035320197531423
622,2.1954310992852379e-18,0.9828875142183896,0.017112485781610398,0.016528570369984893,1.0353276416867769
623,2.157861815814214e-18,0.9829110082871485,0.017088991712851498,0.016505759796186199,1.0353350541790909
624,2.1209861331262863e-18,0.98293443369599043,0.017065566304009572,0.016483016376381811,1.0353424345596407
625,2.0847903036415347e-18,0.98295779073762757,0.017042209262372432,0.016460339807279119,1.0353497838991148
626,2.0492608710187107e-18,0.982981079733795,0.017018920266204995,0.016437729787432298,1.0353571013934695
627,2.0143846636501894e-18,0.98300430097672731,0.016995699023272692,0.016415186017228134,1.0353643879170968
628,1.9801487881896944e-18,0.98302745477558517,0.016972545224414826,0.016392708198872018,1.0353716432030862
629,1.9465406233310746e-18,0.98305054142791781,0.016949458572082188,0.01637029603637407,1.0353788675795015
630,1.9135478136770495e-18,0.98307356123108203,0.016926438768917973,0.016347949235535366,1.0353860612758174
631,1.881158263777448e-18,0.98309651448745072,0.016903485512549277,0.01632566750393431,1.0353932241040509
632,1.8493601323188735e-18,0.98311940148103627,0.01688059851896373,0.016303450550913139,1.0354003568906009
633,1.818141826408221e-18,0.98314222252106265,0.016857777478937352,0.016281298087564521,1.0354074588077924
634,1.7874919960734826e-18,0.98316497788192914,0.016835022118070864,0.016259209826718309,1.0354145310558904
635,1.7573995287837108e-18,0.98318766786826306,0.01681233213173694,0.016237185482928393,1.0354215728713114
636,1.7278535442176411e-18,0.98321029275840888,0.016789707241591123,0.01621522477245968,1.035428584999152
637,1.6988433890538813e-18,0.98323285284037998,0.016767147159620022,0.016193327413275196,1.0354355674840745
638,1.6703586319484673e-18,0.98325534840512141,0.01674465159487859,0.016171493125023306,1.035442520082972
639,1.6423890586179922e-18,0.98327777972296759,0.016722220277032407,0.016149721629025029,1.0354494437215844
640,1.6149246669991943e-18,0.98330014709112878,0.016699852908871216,0.016128012648261504,1.0354563375588222
641,1.5879556626013998e-18,0.98332245077835267,0.016677549221647325,0.016106365907361531,1.0354632024114596
642,1.5614724538765714e-18,0.9833446910616287,0.016655308938371305,0.016084781132589258,1.0354700384841484
643,1.5354656477585002e-18,0.98336686822315589,0.016633131776844112,0.016063258051831956,1.035476845554826
644,1.5099260453005158e-18,0.9833889825382518,0.016611017461748201,0.016041796394587915,1.0354836237263507
645,1.4848446373960805e-18,0.98341103427425269,0.016588965725747307,0.016020395891954444,1.0354903734980982
646,1.4602126005982572e-18,0.98343302370688912,0.01656697629311088,0.015999056276615981,1.0354970947458297
647,1.4360212930612441e-18,0.9834549511020908,0.016545048897909198,0.015977777282832312,1.035503787857051
648,1.412262250549107e-18,0.9834768167334571,0.016523183266542896,0.01595655864642689,1.0355104526402934
649,1.3889271825628639e-18,0.98349862086610873,0.01650137913389127,0.015935400104775253,1.0355170893353605
650,1.3660079685340266e-18,0.98352036376121599,0.016479636238784012,0.015914301396793566,1.0355236983323912
651,1.3434966541133055e-18,0.98354204568808534,0.016457954311914658,0.015893262262927244,1.0355302794130956
652,1.3213854475616984e-18,0.98356366690467589,0.016436333095324107,0.01587228244513969,1.0355368329749661
653,1.2996667161982604e-18,0.98358522767413159,0.01641477232586841,0.015851361686901121,1.0355433589931184
654,1.2783329829523569e-18,0.98360672825250184,0.016393271747498162,0.015830499733177499,1.0355498577938893
655,1.257376922979029e-18,0.98362816890203553,0.016371831097964473,0.015809696330419561,1.035556329216982
656,1.236791360369538e-18,0.98364954987729614,0.016350450122703863,0.015788951226551957,1.0355627734923676
657,1.2165692649196247e-18,0.98367087142681575,0.016329128573184248,0.01576826417096245,1.0355691911386569
658,1.1967037489745679e-18,0.98369213381465015,0.016307866185349851,0.01574763491449125,1.0355755815968952
659,1.1771880643727842e-18,0.98371333728324606,0.016286662716753941,0.015727063209420414,1.0355819455852591
660,1.1580155994141563e-18,0.98373448208940539,0.016265517910594607,0.015706548809463358,1.0355882828183403
661,1.1391798759411373e-18,0.9837555684756758,0.016244431524324199,0.01568609146975445,1.0355945938251301
662,1.1206745464525234e-18,0.98377659669169903,0.016223403308300965,0.015665690946838697,1.0356008785922599
663,1.1024933913080769e-18,0.98379756699227661,0.016202433007723394,0.015645346998661519,1.0356071366847621
664,1.08463031599395e-18,0.98381847960637991,0.016181520393620086,0.015625059384558621,1.0356133692273441
665,1.0670793484161553e-18,0.9838393347878901,0.016160665212109904,0.015604827865245944,1.0356195756636242
666,1.0498346363116455e-18,0.98386013277460471,0.016139867225395288,0.015584652202809704,1.0356257563762306
667,1.0328904446729543e-18,0.98388087381114853,0.016119126188851474,0.01556453216069653,1.0356319112215528
668,1.0162411532560121e-18,0.98390155812893743,0.016098441871062574,0.01554446750370367,1.0356380408159309
669,9.9988125412333866e-19,0.98392218597625525,0.016077814023744752,0.015524457997969298,1.035644144603814
670,9.8380534927371495e-19,0.98394275758032623,0.016057242419673767,0.015504503410962888,1.0356502232970615
671,9.6800814828665513e-19,0.98396327318097654,0.016036726819023461,0.015484603511475684,1.0356562767098685
672,9.5248446605399328e-19,0.98398373300702835,0.016016266992971651,0.015464758069611251,1.0356623052800376
673,9.3722922053901447e-19,0.98400413730102054,0.015995862698979457,0.015444966856776102,1.0356683084730391
674,9.2223743060980084e-19,0.98402448628128536,0.01597551371871464,0.015425229645670413,1.0356742872349185
675,9.0750421388518185e-19,0.98404478018457575,0.015955219815424249,0.015405546210278806,1.0356802412353736
676,8.9302478466922002e-19,0.98406501924246481,0.015934980757535189,0.015385916325861219,1.0356861703940949
677,8.7879445190951396e-19,0.98408520367576091,0.015914796324239089,0.015366339768943865,1.0356920752464216
678,8.6480861719650274e-19,0.98410533371152398,0.015894666288476023,0.015346816317310243,1.0356979558390778
679,8.5106277282276589e-19,0.98412540957849037,0.015874590421509627,0.015327345749992243,1.0357038120261404
680,8.3755249988121014e-19,0.98414543149847455,0.015854568501525446,0.015307927847261326,1.0357096440300975
681,8.2427346639821961e-19,0.98416539968840044,0.015834600311599556,0.015288562390619782,1.0357154523119056
682,8.1122142551034711e-19,0.9841853143777749,0.0158146856222251,0.015269249162792044,1.0357212364287152
683,7.983922136958877e-19,0.98420517578331279,0.015794824216687209,0.015249987947716093,1.0357269966926572
684,7.8578174902458942e-19,0.98422498411757586,0.015775015882424137,0.015230778530534939,1.0357327336089945
685,7.7338602945360752e-19,0.98424473960656733,0.015755260393432668,0.015211620697588161,1.0357384467212427
686,7.6120113117492292e-19,0.98426444246078082,0.01573555753921918,0.015192514236403517,1.0357441365112861
687,7.4922320697640122e-19,0.98428409289816943,0.015715907101830573,0.015173458935688647,1.0357498028920791
688,7.3744848465702453e-19,0.984303691131312,0.015696308868688003,0.015154454585322817,1.0357554460514846
689,7.2587326546710196e-19,0.98432323737069349,0.015676762629306507,0.015135500976348755,1.0357610662378169
690,7.1449392258541459e-19,0.98434273183514964,0.015657268164850358,0.015116597900964538,1.0357666630698248
691,7.0330689963733889e-19,0.98436217472471432,0.015637825275285677,0.015097745152515571,1.0357722373317528
692,6.9230870922590732e-19,0.98438156625255535,0.015618433747444649,0.015078942525486597,1.0357777888632573
693,6.814959315180836e-19,0.98440090663394009,0.015599093366059913,0.015060189815493816,1.0357833172867235
694,6.7086521285374305e-19,0.98442019606266751,0.015579803937332493,0.015041486819277035,1.0357888235733157
695,6.604132643691049e-19,0.98443943475375606,0.01556056524624394,0.015022833334691899,1.0357943072103628
696,6.5013686067940452e-19,0.98445862291092789,0.015541377089072106,0.015004229160702197,1.0357997683597608
697,6.4003283856808034e-19,0.98447776072990567,0.015522239270094329,0.0149856740973722,1.0358052076426925
698,6.3009809570710896e-19,0.98449684842499185,0.015503151575008145,0.014967167945859101,1.035810624367139
699,6.2032958942223765e-19,0.98451588619118546,0.015484113808814537,0.014948710508405488,1.0358160190544861
700,6.1072433546064851e-19,0.98453487422360175,0.015465125776398247,0.014930301588331897,1.0358213921468484
701,6.0127940679804236e-19,0.98455381273152398,0.015446187268476019,0.01491194099002942,1.0358267430647567
702,5.9199193247996162e-19,0.98457270190589607,0.015427298094103925,0.014893628518952364,1.0358320723840035
703,5.8285909646828861e-19,0.98459154194412113,0.015408458055878871,0.014875363981611003,1.0358373801761678
704,5.7387813652786955e-19,0.98461033304979462,0.015389666950205383,0.014857147185564343,1.0358426660239628
705,5.6504634313670112e-19,0.98462907540377931,0.015370924596220692,0.014838977939412988,1.0358479309679969
706,5.5636105840297666e-19,0.98464776921229757,0.015352230787702426,0.01482085605279204,1.0358531742712853
707,5.4781967503308377e-19,0.98466641466200433,0.01533358533799567,0.014802781336364071,1.0358583964438928
