m,family,n,cells
6,77687265706377792,9,25
6,77687265706409984,8,25
6,77687265773502464,8,25
6,77687368517157408,7,19
6,77687377040118784,8,20
6,77687377044313600,10,25
6,77687377073553408,7,20
6,77687377077736448,9,24
6,77687377077737472,9,25
6,77687377081930752,9,25
6,77687377107099648,7,20
6,77687377107226624,8,21
6,77687377107247104,9,25
6,77687377109194752,9,25
6,77687377109205504,9,25
6,77687377111290368,9,24
6,77687377115484672,9,25
6,77687377140649984,8,22
6,77687377140650112,9,25
6,77687377140662304,9,25
6,77687377174204416,7,20
6,77687377341988864,8,23
6,77687377375527424,8,22
6,77687377375527552,9,25
6,77687377375528992,9,25
6,77687377375535104,8,23
6,77687377375559680,8,24
6,77687377442652160,8,24
6,77687377442668544,8,25
6,77687377711087616,8,25
6,77687378113724928,7,20
6,77687378147311616,8,25
6,77687378247950336,8,25
6,77687402878996992,9,25
6,77687402910453792,9,25
6,77687403111777312,9,25
6,77687403111792640,8,24
6,77687403111809024,8,25
6,77687403145331232,9,25
6,77687403145338880,8,24
6,77687403212447744,8,25
6,77687403917090816,8,25
6,77687505989668864,8,23
6,77687506190992384,8,23
6,77687506224546304,8,23
6,77687540349407232,9,26
6,77687540584284672,9,26
6,77687540584432128,11,31
6,77687540617854976,10,30
6,77687540617871360,10,31
6,77687644401697280,6,19
6,77689464733859840,10,31
6,77689464738037760,10,31
6,77689567473451008,7,20
6,77689567473831936,7,20
6,77689567511053344,9,25
6,77689567515262976,8,25
6,77689567540412448,7,20
6,77689567540547584,8,22
6,77689567542509568,7,21
6,77689567542513664,8,23
6,77689567542513672,9,25
6,77689567542525952,8,24
6,77689567542542336,8,25
6,77689567548805120,8,24
6,77689567548809216,8,25
6,77689567609634816,8,25
6,77689567615913984,8,25
6,77689567741886464,8,23
6,77689567743837184,8,23
6,77689567808847904,8,23
6,77689567808847912,9,25
6,77689567808848000,8,24
6,77689567875956864,8,25
6,77689568547176448,7,21
6,77689568547209216,8,25
6,77689568547577856,8,25
6,77689568580599936,8,25
6,77689568681263136,8,25
6,77689601870794752,9,26
6,77689601872892928,11,31
6,77689601902252032,9,26
6,77689601937903648,11,31
6,77689602101624832,9,26
6,77689602103575552,9,26
6,77689602105811968,11,31
6,77689602139226112,9,27
6,77689602139227168,11,31
6,77689602139242496,10,30
6,77689602139258880,10,31
6,77689602143436800,10,31
6,77689602168586272,9,26
6,77689602168733728,11,31
6,77689602170683392,9,27
6,77689602170699776,10,30
6,77689602170716160,10,31
6,77689602172788736,10,30
6,77689602176983040,10,31
6,77689602237808640,10,31
6,77689602239897600,10,31
6,77689603443654656,8,26
6,77689705017118720,10,29
6,77689705218442240,10,29
6,77689705247948800,10,29
6,77689739376857088,11,32
6,77689739607687168,11,32
6,77689739645288448,11,33
6,77689739645304832,12,36
6,77689739645321216,12,37
6,77689739649499136,12,37
6,77689842422521856,8,25
6,77689842426712064,8,25
6,77689842489626624,8,25
6,77691500277796864,8,22
6,77691500477169664,8,22
6,77691500510576704,8,22
6,77691500544131104,8,22
6,77691629460258816,7,22
6,77691630164901888,7,22
6,77691766773383680,8,24
6,77691767570432544,9,25
6,77691767570440192,8,24
6,77691767572398592,8,24
6,77691775090823680,10,26
6,77691775122161664,9,26
6,77691775124246528,9,25
6,77691775124250624,9,26
6,77691775128440832,9,26
6,77691775157932576,12,31
6,77691775159898624,11,30
6,77691775189258240,10,28
6,77691775355076608,9,25
6,77691775355092992,9,26
6,77691775355461632,9,26
6,77691775357028352,9,26
6,77691775359123968,9,25
6,77691775359255040,10,27
6,77691775359264768,11,31
6,77691775359271424,11,30
6,77691775363318272,9,26
6,77691775390597120,10,29
6,77691775392677888,9,26
6,77691775392679968,11,31
6,77691775392686080,10,29
6,77691775392686088,11,31
6,77691775392694272,10,29
6,77691775392710656,10,30
6,77691775396872192,9,27
6,77691775396888576,10,30
6,77691775396904960,10,31
6,77691775422177280,10,28
6,77691775424135680,10,28
6,77691775426232864,11,30
6,77691775426240512,10,29
6,77691775430434816,10,30
6,77691775455592480,10,28
6,77691775497543680,10,31
6,77691776160374784,9,26
6,77691776162333184,9,26
6,77691776195887104,9,27
6,77691776195919872,10,31
6,77691776202186752,10,31
6,77691776697106432,8,25
6,77691801162489856,10,30
6,77691801166684160,10,31
6,77691801965699072,10,31
6,77691903969595392,9,26
6,77691904002756608,9,25
6,77691904002760704,9,26
6,77691904004719104,9,26
6,77691904040374272,10,29
6,77691904040378368,10,30
6,77691904044568576,10,30
6,77691904044572672,10,31
6,77691904204081152,9,26
6,77691904204472832,9,26
6,77691904237502472,9,26
6,77691904241698816,10,30
6,77691904245893120,10,31
6,77691904271188480,10,28
6,77691904271196160,10,29
6,77691904273154560,10,29
6,77691904273154568,11,31
6,77691904273156096,10,30
6,77691904275251712,10,29
6,77691904279446016,10,30
6,77691904304611328,9,27
6,77691904338165760,8,25
6,77691904606601216,8,26
6,77691905009385984,9,26
6,77691905042808832,8,25
6,77691905043341312,10,31
6,77691905044908032,10,31
6,77691905680343040,9,30
6,77691938398015488,11,32
6,77691938630934528,11,32
6,77691938632892928,11,32
6,77691938666446848,11,33
6,77691938666463232,12,36
6,77691938666479616,12,37
6,77691938668552192,12,36
6,77691938672746496,12,37
6,77692041651290624,8,25
6,77692042448347136,8,25
6,77692042450305536,8,25
6,77693828416536640,10,28
6,77693828424794112,9,28
6,77693828487708672,9,28
6,77693828689035264,9,28
6,77693965830193152,9,28
6,77693965855490080,10,28
6,77693965857456128,9,27
6,77693965924564992,9,28
6,77693966629208064,9,28
6,77694102996516864,9,27
6,77694102997045248,11,32
6,77694103030206464,11,31
6,77694103030210560,11,32
6,77694103065722880,11,33
6,77694103065726976,12,35
6,77694103065726984,13,37
6,77694103065739264,12,36
6,77694103065755648,12,37
6,77694103227727872,9,27
6,77694103231531008,11,32
6,77694103264952320,10,30
6,77694103264952328,11,32
6,77694103265476608,11,33
6,77694103265492992,12,36
6,77694103265509376,12,37
6,77694103294443520,10,29
6,77694103298637824,11,32
6,77694103298646016,12,35
6,77694103298646024,13,37
6,77694103298654208,12,35
6,77694103298670592,12,36
6,77694103299039232,12,36
6,77694103300605952,12,36
6,77694103302701056,10,31
6,77694103332061184,11,33
6,77694103336255488,11,34
6,77694103369809920,10,32
6,77694103566942208,10,31
6,77694103571136512,10,32
6,77694104032641024,9,27
6,77694104074452992,10,32
6,77694104569905152,10,32
6,77694104711987200,11,37
6,77694137425465344,13,38
6,77694137624690688,11,33
6,77694137658384384,13,38
6,77694137693896704,13,39
6,77694137693913088,14,42
6,77694137693929472,14,43
6,77694240402051072,9,26
6,77694240538234880,10,31
6,77694240674545664,8,26
6,77694240735363072,9,28
6,77694240938786816,8,26
6,77694241473560576,8,26
6,77694242016722944,9,31
6,77696302351122432,9,28
6,77696441031589888,7,25
6,77704694616687680,9,23
6,77704694617096192,8,23
6,77704694620751872,8,23
6,77704694624945152,8,23
6,77704694889186304,8,23
6,77704720388457472,8,23
6,77704720390554112,8,23
6,77704721728536576,7,23
6,77704823532683272,8,23
6,77704857863062528,10,29
6,77704857892569088,10,29
6,77704857896616448,10,29
6,77704857925976128,10,29
6,77704961709965824,8,23
6,77704969494594560,9,24
6,77704969498789376,11,29
6,77704969532212224,10,28
6,77704969532213248,10,29
6,77704969536406528,10,29
6,77704969561702400,9,25
6,77704969561718784,10,28
6,77704969561735168,10,29
6,77704969562103808,10,29
6,77704969563670528,10,29
6,77704969565766144,10,28
6,77704969569960448,10,29
6,77704969595125760,9,26
6,77704969595125888,10,29
6,77704969628680192,8,24
6,77704969830006784,8,24
6,77704970333323264,8,24
6,77704970970857472,9,29
6,77704995299918848,10,29
6,77704995333472768,10,29
6,77704995364929568,10,29
6,77705098444144640,9,27
6,77705098444144648,10,29
6,77705132803883008,10,30
6,77705236621295616,7,23
6,77707022560133128,10,29
6,77707056920018944,12,35
6,77707159728553984,8,24
6,77707159928307712,8,24
6,77707159965532168,10,29
6,77707159995023360,9,26
6,77707159996989440,9,27
6,77707159996989448,10,29
6,77707160003280896,9,28
6,77707160070389760,9,29
6,77707160271716352,9,29
6,77707160733220864,8,24
6,77707160775032832,9,29
6,77707160869404672,9,29
6,77707161270484992,9,29
6,77707194325270528,10,30
6,77707194327368704,12,35
6,77707194356727808,10,30
6,77707194358964224,12,35
6,77707194392379424,12,35
6,77707297203159040,10,30
6,77707297434370048,10,30
6,77707297438173184,12,35
6,77707297471594496,11,33
6,77707297471594504,12,35
6,77707331831332864,12,36
6,77707434881187840,9,29
6,77707434944102400,9,29
6,77707435145428992,9,29
6,77709083804828224,8,21
6,77709083804860416,7,21
6,77709083805229056,7,21
6,77709083838251136,7,21
6,77709083938914336,7,21
6,77709084140240936,9,25
6,77709084207349792,8,24
6,77709084475785344,8,26
6,77709084878569984,8,23
6,77709084878570112,9,26
6,77709084878571552,9,26
6,77709084878577664,8,24
6,77709084878602240,8,25
6,77709084878970880,8,25
6,77709084911992864,8,24
6,77709084911992872,9,26
6,77709084911992960,8,25
6,77709085012656160,8,25
6,77709092394778624,8,22
6,77709092398973440,10,27
6,77709092428185664,8,22
6,77709092432379904,8,23
6,77709092432396288,9,26
6,77709092432412672,9,27
6,77709092461740064,8,22
6,77709092461879360,10,27
6,77709092461887520,10,27
6,77709092463837184,8,23
6,77709092463853568,9,26
6,77709092463869952,9,27
6,77709092495294560,10,27
6,77709092530962432,9,27
6,77709092663214080,9,25
6,77709092696621120,9,25
6,77709092730175520,9,25
6,77709092730175528,10,27
6,77709092730175616,9,26
6,77709092730306560,9,25
6,77709092730306624,10,27
6,77709092730306688,10,28
6,77709092730307136,11,29
6,77709092730308704,12,32
6,77709092730314816,11,30
6,77709092730322944,10,28
6,77709092730322976,11,30
6,77709092730322984,12,32
6,77709092730323072,11,31
6,77709092730339328,10,29
6,77709092730699808,10,28
6,77709092730707968,10,29
6,77709092730708032,11,31
6,77709092730708096,11,32
6,77709092730716192,11,31
6,77709092732272640,9,26
6,77709092732289024,10,29
6,77709092732305408,10,30
6,77709092734402560,10,30
6,77709092738564096,9,27
6,77709092738596864,10,31
6,77709092763729920,9,26
6,77709092763729984,10,28
6,77709092763730016,11,30
6,77709092763730024,12,32
6,77709092763730048,10,29
6,77709092797284352,8,24
6,77709092797284416,9,26
6,77709092797284480,9,27
6,77709092799397888,10,30
6,77709092801478656,9,27
6,77709092801495040,10,30
6,77709092801511424,10,31
6,77709092805672960,9,28
6,77709092805705728,10,32
6,77709093065719872,9,27
6,77709093069914112,9,28
6,77709093069930496,10,31
6,77709093069946880,10,32
6,77709093468504064,8,23
6,77709093468536832,9,27
6,77709093468905472,9,27
6,77709093501927424,8,24
6,77709093501927552,9,27
6,77709093510316032,9,28
6,77709093510348800,10,32
6,77709093602590752,9,27
6,77709093604687872,9,28
6,77709093604720640,10,32
6,77709094005243904,8,25
6,77709094139461632,9,29
6,77709094139461760,10,32
6,77709094542114816,7,22
6,77709118200102912,9,27
6,77709118233649152,9,27
6,77709118433002048,10,27
6,77709118433017856,9,26
6,77709118433034240,9,27
6,77709118433402880,9,27
6,77709118466424896,9,26
6,77709118466424960,9,27
6,77709118499979296,9,26
6,77709118502076416,9,27
6,77709118502084608,10,30
6,77709118502092800,10,30
6,77709118502109184,10,31
6,77709118533533728,10,29
6,77709118533533792,11,31
6,77709118567088160,9,27
6,77709118569185280,9,28
6,77709118569201664,10,31
6,77709118569218048,10,32
6,77709119238316032,9,27
6,77709119271731232,9,27
6,77709119273828352,9,28
6,77709119273861120,10,32
6,77709119374499840,10,32
6,77709119775047680,8,26
6,77709221612748800,9,27
6,77709221612748864,10,29
6,77709221612748928,10,30
6,77709221646303232,8,25
6,77709222350946304,8,25
6,77709222988480512,9,30
6,77709255706165248,11,33
6,77709255939063808,10,29
6,77709255939064384,12,33
6,77709255939080192,11,32
6,77709255939096576,11,33
6,77709255939465216,11,33
6,77709255941571072,13,38
6,77709255943258624,12,34
6,77709255943275008,13,37
6,77709255972487168,10,30
6,77709255972487232,11,32
6,77709255972487296,11,33
6,77709255973019712,13,38
6,77709255974600704,12,36
6,77709255976681472,11,33
6,77709255976697856,12,36
6,77709255976714240,12,37
6,77709255980875776,11,34
6,77709255980908544,12,38
6,77709256006041600,9,28
6,77709256710684672,9,28
6,77709257348218880,10,33
6,77709358682735232,9,25
6,77709358682767360,8,24
6,77709358683136000,8,24
6,77709358685225472,9,26
6,77709358685235200,10,30
6,77709358685241856,10,29
6,77709358686929408,9,25
6,77709358686945792,10,28
6,77709358716690432,9,27
6,77709358718287872,9,28
6,77709358724579328,9,29
6,77709358749844000,10,27
6,77709358749851648,9,26
6,77709358783266848,9,26
6,77709358951170688,10,28
6,77709358951178248,10,28
6,77709358951202816,9,27
6,77709358951571456,9,27
6,77709359051702304,10,29
6,77709359051702312,11,31
6,77709359051702400,10,30
6,77709359362113536,10,34
6,77709359756476928,9,26
6,77709359756476960,10,28
6,77709359756476968,11,30
6,77709359756477056,10,29
6,77709359756484608,9,27
6,77709359756509184,9,28
6,77709359756877824,9,28
6,77709359758967296,10,30
6,77709359758977024,11,34
6,77709359790432256,10,31
6,77709359792005120,10,31
6,77709359792005128,11,33
6,77709359792029696,10,32
6,77709359798321152,10,33
6,77709367272685568,9,25
6,77709367272701952,9,26
6,77709367273070592,9,26
6,77709367275176448,11,31
6,77709367276864000,10,27
6,77709367276880384,11,30
6,77709367308206080,10,29
6,77709367308730368,11,32
6,77709367310286848,9,26
6,77709367310303232,10,29
6,77709367310319616,10,30
6,77709367310819328,11,32
6,77709367310835712,12,35
6,77709367314481152,9,27
6,77709367314513920,10,31
6,77709367339786240,10,28
6,77709367343972896,12,32
6,77709367343980544,11,31
6,77709367343989280,13,35
6,77709367343996928,12,34
6,77709367345938944,11,31
6,77709367373201440,10,28
6,77709367375298560,10,29
6,77709367375314944,11,32
6,77709367375331328,11,33
6,77709367541121024,10,28
6,77709367541137408,10,29
6,77709367541506048,10,29
6,77709367543611904,12,34
6,77709367545299456,11,30
6,77709367545315840,12,33
6,77709367576641536,11,32
6,77709367576641544,12,34
6,77709367578722304,10,29
6,77709367578738688,11,32
6,77709367578755072,11,33
6,77709367582916608,10,30
6,77709367582949376,11,34
6,77709367608213504,10,28
6,77709367608214016,11,30
6,77709367608214144,12,33
6,77709367608215584,12,33
6,77709367608221696,11,31
6,77709367608229888,11,31
6,77709367608246272,11,32
6,77709367608614912,11,32
6,77709367612309504,11,33
6,77709367612407808,11,31
6,77709367612408320,12,33
6,77709367612408352,13,35
6,77709367612408360,14,37
6,77709367612408448,13,36
6,77709367612416000,12,34
6,77709367612424192,12,34
6,77709367612424704,13,36
6,77709367612424736,14,38
6,77709367612424744,15,40
6,77709367612424832,14,39
6,77709367612432384,13,37
6,77709367612440576,12,35
6,77709367612801568,13,36
6,77709367612809216,12,35
6,77709367612825600,13,38
6,77709367614374400,12,34
6,77709367616471040,10,30
6,77709367616503808,11,34
6,77709367641636864,10,29
6,77709367641636896,11,31
6,77709367641636904,12,33
6,77709367641636992,11,32
6,77709367642161184,12,34
6,77709367642169344,12,35
6,77709367642169472,13,38
6,77709367642177568,13,37
6,77709367643734016,11,32
6,77709367643750400,12,35
6,77709367643766784,12,36
6,77709367645831168,11,32
6,77709367645847552,12,35
6,77709367645863936,12,36
6,77709367650025472,11,33
6,77709367650058240,12,37
6,77709367675191296,9,27
6,77709367683579904,10,31
6,77709367683612672,11,35
6,77709367943626752,9,28
6,77709367952015360,10,32
6,77709367952048128,11,36
6,77709368346411008,9,26
6,77709368346411520,10,28
6,77709368346411648,11,31
6,77709368346419200,10,29
6,77709368346443776,10,30
6,77709368346812416,10,30
6,77709368348901888,11,32
6,77709368348911616,12,36
6,77709368379834368,9,27
6,77709368380366848,11,33
6,77709368381931520,10,30
6,77709368381964288,11,34
6,77709368382455808,11,33
6,77709368382488576,12,37
6,77709368388222976,10,31
6,77709368388255744,11,35
6,77709368883150848,9,28
6,77709369017368576,10,32
6,77709369025757184,11,36
6,77709369025789952,12,40
6,77709369420021760,8,25
6,77709393078009856,10,30
6,77709393078026240,10,31
6,77709393078542336,12,36
6,77709393145110528,11,33
6,77709393310909056,11,31
6,77709393310924800,10,29
6,77709393310941184,10,30
6,77709393311309824,10,30
6,77709393313399296,11,32
6,77709393313409024,12,36
6,77709393313415680,12,35
6,77709393315103232,11,31
6,77709393315119616,12,34
6,77709393344864256,11,33
6,77709393346445312,11,33
6,77709393346461696,11,34
6,77709393348526080,10,30
6,77709393348542464,11,33
6,77709393348558848,11,34
6,77709393352720384,10,31
6,77709393352753152,11,35
6,77709393378017824,12,33
6,77709393378025472,11,32
6,77709393384178176,12,35
6,77709393411440672,11,32
6,77709393413537792,11,33
6,77709393413545984,12,36
6,77709393413554176,12,36
6,77709393413570560,12,37
6,77709394116215328,11,31
6,77709394116222976,10,30
6,77709394151735296,10,31
6,77709394151743488,11,34
6,77709394151768064,11,35
6,77709394152267776,12,37
6,77709394652954624,9,29
6,77709496188805120,10,29
6,77709496224317440,10,30
6,77709496224333824,11,33
6,77709496224350208,11,34
6,77709496390125568,10,29
6,77709496423546888,10,29
6,77709496424071168,10,30
6,77709496424087552,11,33
6,77709496424103936,11,34
6,77709496457232384,10,29
6,77709496457232896,11,31
6,77709496457233024,12,34
6,77709496457240576,11,32
6,77709496457240584,12,34
6,77709496457248768,11,32
6,77709496457265152,11,33
6,77709496457633792,11,33
6,77709496490655744,10,30
6,77709496490655872,11,33
6,77709496491188224,12,36
6,77709496494850048,11,33
6,77709496494866432,12,36
6,77709496494882816,12,37
6,77709496499044352,11,34
6,77709496499077120,12,38
6,77709496524210176,9,28
6,77709496792645632,9,29
6,77709497195430400,10,29
6,77709497228853248,9,28
